company,tweet,created_at,likes,retweets,replies,ratio
GOOGL,"$SPY
14.7Mil shr #darkpool @ $385.96

SP: 33
10Mil shr @ $391.61 (see prev twt 4 ttl)

Draw those lines

$SPY $SPX… https://t.co/ME4ju668b4",2023-03-11 17:25:38+00:00,5,1,1,0.166666667
GOOGL,#SADnation you all remember my DD for charts? If you want $SPY along with the QUAD $AMZN $AAPL $MSFT $GOOGL $VIX fo… https://t.co/nZRlZvkS1A,2023-03-11 16:42:28+00:00,109,7,34,0.293103448
GOOGL,"UBER HAS NO CARS 🚗
AIRBNB HAS NO REAL ESTATE 🏠
BANKS HAVE NO MONEY 💰🤑

THIS IS THE NEW ECONOMY 📉

#UBER $ABNB $SIVB… https://t.co/ixF6XoXRrh",2023-03-11 16:18:30+00:00,5,1,0,0
GOOGL,Becoming a long list again after this week's pullback. Here's the watch list of stocks with projected annual return… https://t.co/SiP6sQxnkA,2023-03-11 15:00:01+00:00,27,7,18,0.529411765
GOOGL,"✔️#Reliance respecting lower lows on smaller time frame
✔️Stoploss for longs 2285 close

#stockmarkets… https://t.co/AKae35AwGS",2023-03-11 09:18:35+00:00,4,2,6,1
GOOGL,"#breakout Trading

#StockMarket #trading #StocksToTrade #stockstowatch #OptionsTrading #Options $tsla $APPL $GOOGL… https://t.co/uCVJ1zvek8",2023-03-11 06:38:02+00:00,9,1,0,0
GOOGL,"#Breakout Trading

#StockMarket #trading #StocksToTrade #stockstowatch #OptionsTrading #Options $tsla $APPL $GOOGL… https://t.co/w83DhUhiJn",2023-03-11 06:22:24+00:00,5,3,4,0.5
GOOGL,"so you were led to believe that Google has no AI offerings/products! 

$GOOGL $MSFT $AMZN https://t.co/drJ6A6cH25",2023-03-11 05:04:04+00:00,10,1,2,0.181818182
GOOGL,Some public companies that are known to be $SIVB clients or have used $SIVB financial services in the past include:… https://t.co/6a5B6Vs5qm,2023-03-11 03:07:11+00:00,4,2,0,0
GOOGL,In a bar with her and thinking about $GOOGL 🤔🤔🤔 https://t.co/0ET8ZmCoyI,2023-03-11 02:56:59+00:00,8,1,3,0.333333333
GOOGL,Hope you like it brotha!! Next giveaway coming soon. So if anyone wants to participate join up our discord. Link in… https://t.co/nXfhWTlzqb,2023-03-11 02:39:28+00:00,15,2,17,1
GOOGL,"Stocks I've made most option premiums in 2023 so far

$MED - $768.81
$META - $532.82
$GOOGL - $313.83
$PYPL - $319.… https://t.co/uPPS9lwQTH",2023-03-11 01:55:00+00:00,27,2,22,0.75862069
GOOGL,"Glad to see premium subs having successful days back to back! This week proved that levels, a plan, and proper risk… https://t.co/8Cw9ehuFM2",2023-03-11 00:55:52+00:00,19,2,1,0.047619048
GOOGL,"Stocks w/ most active options trading:

$TSLA - 1.534M
$AAPL - 1.211M
$NVDA - 1.140M
$BAC - 1.075M
$AMZN - 914k… https://t.co/jYFpjIjePU",2023-03-11 00:10:00+00:00,50,9,53,0.898305085
GOOGL,"Shelve this in the ""this dude is fu*king crazy"", but an $AAPL or a $GOOGL buying $SIVB could buy them exposure to a… https://t.co/CKNy2Vpnll",2023-03-10 17:04:54+00:00,14,3,11,0.647058824
GOOGL,"#TESLA #TSLA $tslaq

Bounced 172 now at 177, 3 handles shy of 180 level

$spy $spx $aapl $msft $meta $nvda $baba… https://t.co/rAPxcQnnGU",2023-03-10 16:44:24+00:00,4,1,3,0.6
GOOGL,The Markets Are Turning and The Portfolios will begin to Rebound based on the Recovery of The Exchanges - The Famil… https://t.co/GGxCdL4SvY,2023-03-10 16:04:17+00:00,3,2,1,0.2
GOOGL,"$5 into each: $BLK, $GOOGL, $MSFT, $O, $PFE, $VOO",2023-03-10 16:03:17+00:00,4,1,4,0.8
GOOGL,"WEEKLY RECAP 🔮 

$SPY 1,108%🚨 
$COIN 800%🔥 
$QQQ 235%🔥 
$MARA 200%🔥 
$SPY 200%🔥 
$SPY 165%🔥 
$SPY 100$🔥 
$GOOGL 92%… https://t.co/3UGes4cJtS",2023-03-10 16:02:04+00:00,12,2,1,0.071428571
GOOGL,"Bulls today🤪😄🤪💥💥

#StockMarket #trading #StocksToTrade #stockstowatch #OptionsTrading #Options $tsla $APPL $GOOGL… https://t.co/vkcRBpjh0m",2023-03-10 11:44:07+00:00,6,1,5,0.714285714
GOOGL,"✔️#SVB at $ 106
✔️Respected  this indicator always during its Journey...
✔️Indicator was Violated yesterday
✔️Next… https://t.co/ynww6R0TWy",2023-03-10 06:33:01+00:00,17,11,1,0.035714286
GOOGL,"How will the $SIVB sell-off impact tech sector? Brent Thill of @Jefferies decodes. He also believes ""fear of higher… https://t.co/qAMMyX5e2A",2023-03-10 04:15:13+00:00,5,3,1,0.125
GOOGL,"Bears before market opening😊😄😆

#StockMarket #trading #StocksToTrade #stockstowatch #OptionsTrading #Options $tsla… https://t.co/gV6dCjRJlo",2023-03-10 03:25:16+00:00,6,1,7,1
GOOGL,"#Dowjones closed at 32,254
✔️Good support now -  31,630
✔️Resistance  -  32,666 ( This was support earlier)
✔️Volum… https://t.co/gzXN4KZ1iS",2023-03-10 03:17:26+00:00,7,2,4,0.444444444
GOOGL,"Nice to see this.

$MELI $GOOGL https://t.co/E5XmMd6m2k",2023-03-10 02:41:51+00:00,10,1,3,0.272727273
GOOGL,"#Dowjones Fut 160 points down

#StockMarket #trading #StocksToTrade #stockstowatch #OptionsTrading #Options $tsla… https://t.co/VAJnQt5O35",2023-03-10 02:36:06+00:00,4,1,4,0.8
GOOGL,"#Dowjones Broke all supports..Panic volumes 

#StockMarket #trading #StocksToTrade #stockstowatch #OptionsTrading… https://t.co/Y95rAjZ4Xu",2023-03-10 02:34:34+00:00,4,1,4,0.8
GOOGL,"Very good morning to all 🌅🌄

""The only person you should try to be better than is the person you were yesterday.""… https://t.co/x0GIKXbEUy",2023-03-10 02:23:15+00:00,7,2,6,0.666666667
GOOGL,🚨SHARED WITH THE MEMBERS PRE MARKET🚨 $amd OUR LEVELS ARE 2 SIGMA COMBINED WITH QUANTITIVE CALCULATIONS. $meta $msft… https://t.co/iBKrzeYM01,2023-03-10 01:41:44+00:00,3,2,3,0.6
GOOGL,"Stocks w/ most active options trading:

$TSLA - 2.591M
$AAPL - 978k
$NVDA - 916k
$BAC - 857k
$AMZN - 694k
$AMD - 60… https://t.co/WNuqMfaH7o",2023-03-10 00:24:19+00:00,38,5,0,0
GOOGL,"Just crossed the $10K mark for $GOOG option premiums

$10,052 from selling options on my $GOOG shares in 7+ months… https://t.co/zkA9SRkDNg",2023-03-09 22:16:59+00:00,88,2,26,0.288888889
GOOGL,Watching $aapl $meta $baba $adbe $snow $now $shop $pypl $bidu $msft $amzn $googl $tsla $nvda  $spx $ba for tomorrow… https://t.co/wcAhTZeWV8,2023-03-09 21:00:16+00:00,3,2,5,1
GOOGL,"I was a dividend investor until I learned about cash secured puts and covered calls. 

Now $GOOGL $META $TSLA and… https://t.co/FTxGE0i3Hl",2023-03-09 19:35:00+00:00,104,9,58,0.513274336
GOOGL,"$AMZN $96 &amp; $94P💰 ITM
$AMD $88c💰 ITM
$GOOG $GOOGL 96C💰 ITM
$NVDA $240P 💰ITM
$NFLX $300P 💰ITM
$SPY 397P 💰ITM

JOIN U… https://t.co/2qNdEdDrwi",2023-03-09 18:36:07+00:00,8,2,2,0.2
GOOGL,"#Dowjones now trading below 32666
If Sustains below for some more time
32500 will be quick

#StockMarket #trading… https://t.co/ZajjxHv2UB",2023-03-09 18:28:36+00:00,5,1,5,0.833333333
GOOGL,"$HUBC ure selling for 5 cents profit per share? 😂😂😂😂

$LUNR $bbby $muln $AMC $tsla $GOOGL https://t.co/NoQijoxVYV",2023-03-09 17:51:58+00:00,4,1,2,0.4
GOOGL,"#shilpamed at 281 12% up
✔️In July 2021 it traded at 666
✔️Made a low of 240 this month
✔️Good to go long only abov… https://t.co/MuLet3dq6a",2023-03-09 17:12:51+00:00,3,1,4,1
GOOGL,$AMZN &amp; $GOOGL are currently the fund largest positions.,2023-03-09 17:02:25+00:00,6,1,5,0.714285714
GOOGL,"4. 

"".. We estimate that approximately 3.0b users currently visit $GOOGL's website for searching on a daily basis.… https://t.co/Lh25gEwDfJ",2023-03-09 16:35:45+00:00,10,2,6,0.5
GOOGL,Is the world back to hiding in megacap tech stocks as price action in small caps is deteriorating? $AAPL $GOOGL… https://t.co/3otqcV8sDv,2023-03-09 16:29:11+00:00,20,2,15,0.681818182
GOOGL,"$5 into each: $BLK, $GOOGL, $MSFT, $O, $PFE, $PG",2023-03-09 16:24:15+00:00,20,1,6,0.285714286
GOOGL,"Here are my current top 10 individual holdings

1 Apple $AAPL
2 Facebook $META
3 Tesla $TSLA
4 Nvidia $NVDA
5 Ether… https://t.co/Yc3NiYqG0p",2023-03-09 16:22:57+00:00,300,17,155,0.488958991
GOOGL,"Usually, I say all you need is an hour a day to trade in https://t.co/pchgxuAZRH. Today, we only needed 30 minutes… https://t.co/QzLOuJRGrq",2023-03-09 15:03:01+00:00,6,1,2,0.285714286
GOOGL,to note: $GOOGL is off like a rocket.,2023-03-09 14:43:26+00:00,3,1,4,1
GOOGL,"nice LONG here early on $GOOGL $93.81
#stocks #trading https://t.co/pduBlxgU7B",2023-03-09 14:43:13+00:00,16,2,8,0.444444444
GOOGL,""" $GOOGL Lens now has 12 billion queries per month."" (&gt;10% of queries and 50%+ growth last ~7mo) https://t.co/X1kPejvPOF",2023-03-09 14:27:21+00:00,9,1,6,0.6
GOOGL,"A new internal directive at Google, $GOOGL, requires “generative artificial intelligence” to be incorporated into a… https://t.co/0OD6dcRwEM",2023-03-09 14:01:00+00:00,211,17,162,0.710526316
GOOGL,Good morning everyone. We’ve digested two days of Powell speeches and now jobless claims. Can we have a nice direct… https://t.co/EvZYDs3JZd,2023-03-09 13:51:27+00:00,19,2,5,0.238095238
GOOGL,Last few days $GOOGL hugging the 50 period on daily. 94 bounce on the jobless claims. If market stays strong this i… https://t.co/akIaEMIkc7,2023-03-09 13:48:21+00:00,11,4,2,0.133333333
GOOGL,They know AI is going to be expensive and they do not know how to monetize it at scale to cover costs. They are jus… https://t.co/18yxqKq9pa,2023-03-09 12:49:19+00:00,7,2,3,0.333333333
GOOGL,$TRKA Common sense says there more potential for upside than anything else. $GME $AMC $APE $GNS $INPX $LPHM $GTII… https://t.co/xTJNr7QSql,2023-03-09 12:37:09+00:00,10,1,6,0.545454545
GOOGL,Updated Trader's Cheat Sheet for Alphabet $GOOGL https://t.co/dVdZoh16xi,2023-03-09 12:30:00+00:00,36,2,37,0.973684211
GOOGL,"6. On capital allocation &amp; repurchases:

""At this point, we continue to believe that the share repurchase program i… https://t.co/jox768XnhY",2023-03-09 12:01:17+00:00,6,1,3,0.428571429
GOOGL,"4. On Youtube Shorts monetization: 

""...Shorts, up to 50B views at the end of last year, that's relative to 30B ba… https://t.co/gGDcR2p9NB",2023-03-09 11:59:18+00:00,5,1,6,1
GOOGL,"7 more quotes from the $MS TMT conference where $GOOG CFO was speaking:

1. $GOOGL is planning a response to $MSFT'… https://t.co/KPqiM73iq2",2023-03-09 11:49:29+00:00,55,14,47,0.68115942
GOOGL,"Todays #Nifty Volumes📊📊

#StockMarket #trading #StocksToTrade #stockstowatch #OptionsTrading #Options $tsla $APPL… https://t.co/PKlBDUqZPH",2023-03-09 11:48:07+00:00,6,1,0,0
GOOGL,"#banknifty Trading perfectly in this Arrow😄😁🤣

WATCH IT👇👇👇

#StockMarket #trading #StocksToTrade #stockstowatch… https://t.co/ulFTUliRFe",2023-03-09 11:40:10+00:00,8,4,1,0.083333333
GOOGL,"#BANKNIFTYFUTURE  at 41388
✔️Rested on outer channel
✔️Support 40750
✔️Resistance 42000

#StockMarket #trading… https://t.co/XbrolnlZdY",2023-03-09 11:36:28+00:00,5,1,1,0.166666667
GOOGL,"#Nifty at 17590
✔️Retested the indicator
✔️Support 17475
✔️Resistance 17800

#StockMarket #trading #StocksToTrade… https://t.co/Z8aqOkGvtP",2023-03-09 11:32:17+00:00,6,1,5,0.714285714
GOOGL,"#Nifty Tested Support🤟🤟👇👇

#StockMarket #trading #StocksToTrade #stockstowatch #OptionsTrading #Options $tsla $APPL… https://t.co/hAqN7z5X0Q",2023-03-09 09:24:36+00:00,7,3,6,0.6
GOOGL,"$GOOG CFO Ruth Porat with a slight dig at $MSFT:

""We have been using AI in Search for many, many years..running Se… https://t.co/EjY5zIyr4c",2023-03-09 08:58:29+00:00,42,12,41,0.759259259
GOOGL,"Today's Market☺️🤪😄🤪

#StockMarket #trading #StocksToTrade #stockstowatch #OptionsTrading #Options $tsla $APPL… https://t.co/LBDt9EObAP",2023-03-09 08:58:27+00:00,12,3,4,0.266666667
GOOGL,"Hey #NFTcommunity / #WritingCommunity

FUND ANY AMOUNT &amp;​ GET UP TO USD500*​ $AMZN $TSLA $GOOGL https://t.co/MYX1TGbdUo",2023-03-09 08:52:54+00:00,5,3,4,0.5
GOOGL,$GOOGL is setting up for a long term buy on this next impulse down. https://t.co/d4QWvOmOy2,2023-03-09 07:42:04+00:00,19,1,13,0.65
GOOGL,"#Nifty 17693
✔️Trend  Bullish
✔️Consolidation being expiry day
✔️Bad below 17590 

#StockMarket #trading… https://t.co/13cRo9dg4G",2023-03-09 05:22:49+00:00,5,0,5,1
GOOGL,"$MSFT gaining over $AMZN AWS and $GOOGL GCP says the survey across 750 organizations. 

AWS Vs. Azure Vs. GCP: Flex… https://t.co/EkbVgv7fyn",2023-03-09 05:06:05+00:00,8,3,11,1
GOOGL,"US FUTURE's &amp; STOCK ANALYSIS  for 03.09.23

$ES $QQQ $NQ $AAPL $AMD $AMZN $BABA $CAT $GOOGL $LULU $META $MSFT $NFLX… https://t.co/U0Ia9X2veM",2023-03-09 03:58:58+00:00,34,9,24,0.558139535
GOOGL,"#TESLA #TSLA $tslaq

 if opens above 182, it would go to 188

Below 182, on its way to 175

$spy $spx $aapl $msft… https://t.co/jzdqOa8KOf",2023-03-09 03:51:00+00:00,4,2,2,0.333333333
GOOGL,$SPY Everyday #StockMarket update testing 50sma line $399 if that breaks  next major support area 200sma at $393 to… https://t.co/IdgladkvV5,2023-03-09 03:18:43+00:00,16,1,2,0.117647059
GOOGL,🚨SHARED WITH THE MEMBERS PRE MARKET🚨 $amd OUR LEVELS ARE 2 SIGMA COMBINED WITH QUANTITIVE CALCULATIONS. $meta $msft… https://t.co/vZ6vqWQTsj,2023-03-09 02:04:49+00:00,3,2,2,0.4
GOOGL,"🐺Lone Wolf Watchlist🐺

$BA Over 208.79📈
$GOOGL Over 95.97📈
$TSLA Under 180.00📉
$NVDA Under 232.41📉

Plan the Trade,… https://t.co/tRZ8MRKcZ0",2023-03-09 01:40:13+00:00,23,4,1,0.037037037
GOOGL,Google Taiwan will spend NT$300 million (US$10 million) over the next 3-years to establish a fund meant to help sub… https://t.co/ajyqJFeuFa,2023-03-09 01:07:09+00:00,5,1,6,1
GOOGL,$GOOGL https://t.co/xqZOjZFrMQ,2023-03-09 00:51:57+00:00,52,4,32,0.571428571
GOOGL,"$GOOGL Podcasts main focus this year for YouTube. 👀

https://t.co/vKAv2p8y6j",2023-03-09 00:28:04+00:00,4,1,5,1
GOOGL,"#TESLA #TSLA $tslaq

 So far this week as per the plan, posted for free for all the followers

1.  200 failed and t… https://t.co/xHgMXIOYxK",2023-03-08 23:48:10+00:00,4,1,4,0.8
GOOGL,"Complete breakdown of $GOOGL business offerings. Hope you enjoy it!

https://t.co/58IsVVfx2i",2023-03-08 21:35:05+00:00,160,43,190,0.935960591
GOOGL,"2023 Day 46: 

Did alright today. Did take 4 trades and hit 3 out those 4. 
I am a bit disappointed due to me not s… https://t.co/mOi0q199kJ",2023-03-08 21:25:08+00:00,38,2,32,0.8
GOOGL,$GOOGL Google’s Plan to Catch ChatGPT Is to Stuff AI Into Everything  https://t.co/ofCUQVmZe0,2023-03-08 21:15:55+00:00,4,3,0,0
GOOGL,Watching $aapl $meta $baba $adbe $snow $now $shop $pypl $bidu $msft $amzn $googl $tsla $nvda  $spx $ba for tomorrow… https://t.co/PyjdVWsGXz,2023-03-08 21:00:12+00:00,3,2,4,0.8
GOOGL,Google $GOOGL co-founders Larry Page and Sergey Brin have gotten more involved in the company than they’ve been in… https://t.co/aUbUFxB601,2023-03-08 20:49:23+00:00,87,27,114,1
GOOGL,"had pretty good PATIENCE here as we knew we liked the $GOOGL LONG, as we were hitting it early.  It broke $95 and w… https://t.co/PgUEukqnx8",2023-03-08 20:39:56+00:00,13,2,12,0.8
GOOGL,Current neurologist on the changing nature of healthcare and the possible impact of the larger tech companies like… https://t.co/hGzAsqOhzg,2023-03-08 20:17:00+00:00,5,1,2,0.333333333
GOOGL,I think most investors including me would love to see Larry and Sergey back at helm of $GOOGL together with Ruth Po… https://t.co/aMxPCj5PhH,2023-03-08 19:07:30+00:00,74,3,21,0.272727273
GOOGL,"#market broke lows and continued. $GOOGL held lunchtime support. got cute, flipped long without the trend down brea… https://t.co/M0dAWSgWHy",2023-03-08 18:58:56+00:00,16,2,11,0.611111111
GOOGL,"$GOOGL holding up well so far

https://t.co/JoGORIOLgq https://t.co/24JVJ5YFV3",2023-03-08 18:50:43+00:00,11,3,14,1
GOOGL,"$GOOGL - CFO SAYS 80 MILLION SUBSCRIBERS TO YOUTUBE PREMIUM

start repricing",2023-03-08 17:44:38+00:00,16,4,14,0.7
GOOGL,*ALPHABET $GOOGL CFO SAYS 'YOUTUBE PREMIUM' HAS HIT 80 MILLION SUBSCRIBERS… https://t.co/cubjNDCdH8,2023-03-08 17:42:29+00:00,112,12,106,0.85483871
GOOGL,"People don't say, ""Hey, I'm going to Bing this."" They say, ""I'm going to Google this."" 

Great discussion here with… https://t.co/ddMZI4XsJ7",2023-03-08 17:37:35+00:00,11,2,4,0.307692308
GOOGL,GOOGLE $GOOGL CFO RUTH PORAT PROMISES 'PORTFOLIO' OF AI SERVICES,2023-03-08 17:16:04+00:00,40,9,22,0.448979592
GOOGL,Google $GOOGL is expanding VPN access to all Google One members on all plans - Tech Crunch https://t.co/OqC89PMsqv,2023-03-08 17:13:52+00:00,28,6,34,1
GOOGL,"$AMD needs to show that it can hold above 85$ on a weekly close, the road to 100 is near. $AMD and $GOOGL are now m… https://t.co/10ba5swH4H",2023-03-08 16:50:20+00:00,12,0,5,0.416666667
GOOGL,"$AMZN, $GOOGL &amp; $META also have more ""fat to cut"" on their cost side and with it, might have more room to improve t… https://t.co/psfub2g5TZ",2023-03-08 16:30:47+00:00,13,1,5,0.357142857
GOOGL,"Interesting to see the EV/EBITDA values from the big tech players.

$MSFT - 18.5x
$AAPL - 16.6x
$AMZN - 16.3x… https://t.co/4cyqdBNPuc",2023-03-08 16:30:47+00:00,112,9,23,0.190082645
GOOGL,"Market Chop doo-doo, doo-doo,
Market Chop doo-doo, doo-doo,
Market Chop doo-doo, doo-doo,
Market Chop doo-doo, doo-… https://t.co/9Tc2yHVWcp",2023-03-08 16:27:47+00:00,31,2,2,0.060606061
GOOGL,"#BreakingNews: $SANP @santoblockchain 

Santo Blockchain Labs Provides Update on Project CHIMBA… https://t.co/1pMvnwLvwN",2023-03-08 16:27:00+00:00,5,5,1,0.1
