company,tweet,created_at,likes,retweets,replies,ratio
TSLA,Everyone ready for CPI tomorrow? Big day ahead again. $tsla https://t.co/yUQwnvwODo,2023-03-14 00:19:59+00:00,126,5,2,0.015267175572519083
TSLA,"$TSLA  Elon Musk just reported his ownership is

715,022,706 shs, 20.6% of O/S, which include

411,051,576 shs held… https://t.co/FmXN1SqzfK",2023-03-14 00:18:16+00:00,18,2,20,1.0
TSLA,"MARK YOUR CALENDARS!

Tomorrow, Tuesday 3/14 at 1PM CENTRAL, Amy @SF___Tahoe joins me to discuss her investing jour… https://t.co/DMv5IWkDUs",2023-03-14 00:09:43+00:00,23,4,20,0.7407407407407407
TSLA,If someone sold $TSLA because @elonmusk is protecting and exercising free speech they are leading a sad life.,2023-03-14 00:08:52+00:00,58,9,26,0.3880597014925373
TSLA,$TSLA #TSLA darkpool sentiment has shifted green today for the first time in 3 weeks. Trend shift happens when smar… https://t.co/i7xaSe4g4J,2023-03-14 00:05:03+00:00,11,1,8,0.6666666666666666
TSLA,"Cathie Wood and Ark Invest bought 26,727 more shares of Tesla $TSLA stock today",2023-03-14 00:03:30+00:00,80,11,32,0.3516483516483517
TSLA,They can’t find bids during open hours. Bidding futures is the only trick left on top of bidding the cult stocks li… https://t.co/1IXNqWA1CB,2023-03-13 23:59:33+00:00,17,3,11,0.55
TSLA,"Stocks w/ most active options trading:

$TSLA - 2.036M
$BAC - 1.046M
$AAPL - 974k
$AMZN - 732k
$NVDA - 636k
$SCHW -… https://t.co/f8lpMZEIYU",2023-03-13 23:55:17+00:00,36,5,22,0.5365853658536586
TSLA,"Every Morning several hours before the open
I Study, Research &amp; Find at least 12 Ideas for the Members in #ACT
Each… https://t.co/KdYl7Bhg6o",2023-03-13 23:51:23+00:00,3,1,3,0.75
TSLA,@DansTesla Nah. I will stick with $TSLA. Don’t want to own any Chinese stocks…,2023-03-13 23:49:07+00:00,11,1,5,0.4166666666666667
TSLA,"Regional Banks Have fallen at the 3rd fastest rate since the 1970's.

December FED Futures were 5.58% last week...… https://t.co/inaY46593m",2023-03-13 23:35:36+00:00,65,13,18,0.23076923076923078
TSLA,"Want a $SPY or $TSLA chart from my perspective to study tonight?

100 likes to unlock the chart! ❤️ 🔒",2023-03-13 23:32:56+00:00,124,2,122,0.9682539682539683
TSLA,"Here’s a video about the chart I tweeted yesterday, if you’re interested in learning more about what it shows— othe… https://t.co/L4qlBb5L79",2023-03-13 23:15:41+00:00,33,2,19,0.5428571428571428
TSLA,"PETE &amp; REPEAT....

#XGSnakeAlgoMethod &amp; #XGBoxTopMethod 
are    E V E R Y T H I N G

 #ItsALLPlanned… https://t.co/ewrpeiMH7G",2023-03-13 23:13:43+00:00,10,4,10,0.7142857142857143
TSLA,Bank &amp; #Biotech #Stocks Command Investors Attention To Begin The Week – $AAPL $ARKK $ILNM $INM $INVO $PRVB $SGEN… https://t.co/KCLNQBWS1R,2023-03-13 22:55:59+00:00,3,2,1,0.2
TSLA,$AAPL $AMZN $TSLA $GOOG All look like major tops. $MSFT looks about the same as well. https://t.co/NYAOb4w1bQ,2023-03-13 22:52:01+00:00,85,7,80,0.8695652173913043
TSLA,Bulls defended $167 on $TSLA and the gap below today.. my key range for TSLA is $167-180 for a bigger move up and d… https://t.co/8JvHCOukuN,2023-03-13 22:37:24+00:00,8,1,2,0.2222222222222222
TSLA,The wealthy don’t work for $. They acquire assets &amp; make their $ work for them. $TSLA https://t.co/vAhBhJMCje,2023-03-13 22:36:54+00:00,79,10,59,0.6629213483146067
TSLA,"Some interesting put flow coming in above the ask this afternoon, check it out! 👀👇

$SPY $XOP $JPM $TSLA $MSFT $IWM https://t.co/HPUyGEGzeR",2023-03-13 22:30:01+00:00,43,8,17,0.3333333333333333
TSLA,"Warren Buffett, when will you invest in the most innovative, consequential company of our lifetime? @elonmusk $TSLA https://t.co/25agl0Ib0D",2023-03-13 22:29:32+00:00,170,23,154,0.7979274611398963
TSLA,@DisruptivDecade It's not the first time. Gordon has said many reasonable things... just never about $TSLA.,2023-03-13 22:25:33+00:00,106,1,62,0.5794392523364486
TSLA,"Morgan Stanley Remains Optimistic on Tesla ( $TSLA ), Expects Demand to Pick Up in March

https://t.co/dMJyyzdfHr",2023-03-13 22:15:40+00:00,34,6,6,0.15
TSLA,"Morgan Stanley Remains Optimistic on Tesla ( $TSLA ), Expects Demand to Pick Up in March

https://t.co/RnIsDWizYo",2023-03-13 22:15:32+00:00,47,8,27,0.4909090909090909
TSLA,Would you like me to take it off? 🔥 $TSLA https://t.co/Hc3v01mGfx,2023-03-13 22:11:12+00:00,286,27,308,0.9840255591054313
TSLA,I enjoy charging my Cybertruck amongst the stars. ✨⚡️ $TSLA https://t.co/ElgWGxlkyS,2023-03-13 22:04:42+00:00,144,19,5,0.03067484662576687
TSLA,https://t.co/0Sa5705wlx Car Dealerships EXPOSED at the Shopping Mall! | Is Legacy Automotive Collapsing? *OMINOUS W… https://t.co/w5KmVaqbmj,2023-03-13 21:58:46+00:00,13,5,1,0.05555555555555555
TSLA,Looking at today's top mentions across stocks paints a very clear picture of what the chatter is out there. We'll s… https://t.co/rhDPMOGJyK,2023-03-13 21:50:47+00:00,22,9,27,0.8709677419354839
TSLA,"TESLA Q4 SAFETY REPORT PROVES #1 SAFEST VEHICLE IN THE WORLD IS A TESLA! ⚡️⚡️⚡️

WITH AUTOPILOT: 1 crash per 4.85M… https://t.co/7FvDp8ZZyU",2023-03-13 21:49:36+00:00,139,26,17,0.10303030303030303
TSLA,HEY $MS since you’re calling for Armageddon and $SPX 3K by Summer why didn’t you tell all your retail clients to du… https://t.co/ZAqvCuQlhV,2023-03-13 21:49:32+00:00,11,3,8,0.5714285714285714
TSLA,"Very interesting development - when the battery expert stops using your batteries, you probably have a problem.… https://t.co/dWyNRhoYdu",2023-03-13 21:46:32+00:00,121,7,113,0.8828125
TSLA,"Agree.  Turns are nicer/tighter on #FSDBeta #V11.3.1. Less slop, breach of center line, etc. 
And as always,… https://t.co/RoFDJxOmWr",2023-03-13 21:38:13+00:00,28,1,3,0.10344827586206896
TSLA,👀 $TSLA adding a foundation INSIDE Giga Texas for more stamping. Lots of digging in there. https://t.co/EKG59IkfN9,2023-03-13 21:28:10+00:00,39,4,8,0.18604651162790697
TSLA,"The Cybertruck will be the strongest, toughest, baddest, and the best product that Tesla has ever created.… https://t.co/z3zazEvwUA",2023-03-13 21:16:45+00:00,317,54,365,0.9838274932614556
TSLA,"#ES_F 3/14 Trade Plan

CPI TOMORROW 1HR BEFORE OPEN⚠️

KL 3930

Between 3930/3855 I expect choppy conditions unless… https://t.co/EsFy07kxRa",2023-03-13 21:14:18+00:00,4,1,5,1.0
TSLA,Impressive $TSLA https://t.co/UP8uW8TlbC,2023-03-13 21:09:32+00:00,9,2,8,0.7272727272727273
TSLA,"VIDEO: Market Technical analysis 3/13/2023 https://t.co/1gOm6HxOWr

$SPX $SPY $IWM $QQQ $XLF $XLV $XBI $LABU $LABD… https://t.co/LBNO9okKgo",2023-03-13 21:07:00+00:00,14,0,13,0.9285714285714286
TSLA,"Thanks @TuttleCapital - when I needed a virtual “hug” or sanity check, i used to go to $TSLA and #TSLAQ to read exa… https://t.co/MncfcCwt5X",2023-03-13 21:00:39+00:00,5,1,2,0.3333333333333333
TSLA,"3/13/2023 https://t.co/g4ibH6aIFu
$TSLA $LCID $RIVN $NIO $PSNY $FSR $NKLA $MULN $SOFI $UPST $HOOD $LC $SQ $AMC $GNS… https://t.co/f9EASDfi6X",2023-03-13 21:00:12+00:00,8,1,8,0.8888888888888888
TSLA,"Monday Option Volumes

$SPY 11.124m (41% call/59% put)
$QQQ 3.629m (41% call/59% put)
$TSLA 2.028m (50% call/50% pu… https://t.co/0aVuvAiRBN",2023-03-13 20:34:20+00:00,14,3,7,0.4117647058823529
TSLA,"I thought Neuralink already cured cancer years ago?

$TSLA $TSLAQ https://t.co/rQzhyg3vbh",2023-03-13 20:24:08+00:00,20,3,20,0.8695652173913043
TSLA,"Most Traded Contracts

$TSLA March $170 Put
$TSLA March $160 Put
$TSLA March $180 Call
$TSLA March $175 Call
$TSLA… https://t.co/qF2gsPOGeO",2023-03-13 20:15:00+00:00,22,3,15,0.6
TSLA,"My private discord #HouseOfStax BANKED today! 💪

$TSLA Paid both ways this morning on stream! Second mouse always g… https://t.co/5SXUhvToVk",2023-03-13 20:13:56+00:00,23,3,21,0.8076923076923077
TSLA,"FYI $TSLA fans, this from one of our biggest, bullish, institutional cheerleaders.  Certainly food for thought.

I… https://t.co/2crwagcarX",2023-03-13 20:08:43+00:00,26,4,19,0.6333333333333333
TSLA,"Up $1700 on the day. Scalped $TSLA $WAL $COIN to the upside. ""Protect your capital, no swings and let's watch which… https://t.co/dpHEDoxqPm",2023-03-13 20:03:17+00:00,3,2,5,1.0
TSLA,Watching $aapl $meta $baba $adbe $snow $now $shop $pypl $bidu $msft $amzn $googl $tsla $nvda  $spx $ba for tomorrow… https://t.co/X503Ya8CxL,2023-03-13 20:00:12+00:00,3,2,3,0.6
TSLA,"3/13 #alert #results con’t
$tgt 155P 2.40 to 3.30
$msft 240P 4.00 to 5.60

🚨SMALL GAINS ADDS UP🚨
Join a service tha… https://t.co/MWL89LXdQl",2023-03-13 20:00:08+00:00,3,2,5,1.0
TSLA,"Company President Adrian F. C. Hobkirk, “PDAC was a great success for the Company with myself, the CFO and other ex… https://t.co/GTnI77NpCO",2023-03-13 19:59:54+00:00,6,1,5,0.7142857142857143
TSLA,$BTC is up ~15% while $TSLA is near flat.,2023-03-13 19:56:03+00:00,10,1,4,0.36363636363636365
TSLA,U.S. credit default swaps rise on worries about bank failure contagion https://t.co/2MjRs03pSx | $TSLA $SOFI $QQQ… https://t.co/oEJx6BqOfj,2023-03-13 19:53:18+00:00,7,3,1,0.1
TSLA,"And the smart people say...
I added more $TSLA today.",2023-03-13 19:52:07+00:00,3,1,1,0.25
TSLA,$INQD I need the best place to send potential big money investors to see the DD. I’ve spent the last 6 hours on the… https://t.co/TLhbQPHzV2,2023-03-13 19:49:04+00:00,22,4,4,0.15384615384615385
TSLA,#AMC #APE #GME $AMC $APE $GME $BBBY $SPY $QQQ $NDX $NFLX $FB $GNS $AAPL $NVDA $TSLA $AMZN $GOOGL $AMD $BABA $META… https://t.co/Cqiozho3gu,2023-03-13 19:38:57+00:00,5,2,1,0.14285714285714285
TSLA,"$TSLA #TSLA = Potential Double Bottom - $177 Neckline. If we clear $177 and HOLD. 

X = Mark the $187 and $202 Gaps… https://t.co/OCBy3NTqwW",2023-03-13 19:36:27+00:00,41,7,48,1.0
TSLA,"Done with Jan19 $TSLA position for now. Position cost went from a high of $17,792 to *minus* $4. In other words, no… https://t.co/479legmib8",2023-03-13 19:35:59+00:00,5,1,2,0.3333333333333333
TSLA,$HTSC is helping $IDGC become Pink Current.  Both companies plan to move forward quickly.  #lithium #nickel $XALL $TSLA #ElectricVehicles,2023-03-13 19:34:59+00:00,9,2,10,0.9090909090909091
TSLA,"Imagine YOLO'ing into 1000 shares of $TSLA stock at $500 ($174 now) and then being able to use that as $500,000 of… https://t.co/Vq4qIgRqql",2023-03-13 19:27:34+00:00,46,6,45,0.8653846153846154
TSLA,"@bgrahamdisciple As far as the weekly chart is concerned, things are just starting to get ugly for $TSLA... https://t.co/3oWTO2vw3B",2023-03-13 19:18:22+00:00,4,1,2,0.4
TSLA,Nice to see an all green today. My portfolio $TSLA $SNOW $MDB $ZS $DDOG $CRWD $HCP $NET https://t.co/ENd4V3Dm7P,2023-03-13 19:16:01+00:00,37,1,33,0.868421052631579
TSLA,"Good thing Tesla waits until the last couple weeks of a quarter to deliver *the bulk* of their cars.

$TSLA $TSLAQ",2023-03-13 19:14:10+00:00,29,5,9,0.2647058823529412
TSLA,"$TSLA | Tesla Ramps Up Hiring At Giga Texas For Cybertruck Production

https://t.co/0p3Qw4Q17h",2023-03-13 19:08:00+00:00,6,1,7,1.0
TSLA,"$tsla from 163.91 to $177.35, nicely green. https://t.co/MCvYV83BPh",2023-03-13 19:01:06+00:00,55,5,43,0.7166666666666667
TSLA,Watch $TSLA here 🐂💹 https://t.co/kmyEjVXTO7,2023-03-13 18:59:54+00:00,3,1,0,0.0
TSLA,"No bank run in the Oakland $WAL branch 

https://t.co/laCaMYLDqU

$FRC $SVIB #stockmarket #stockmarketnews #stocks… https://t.co/KrOks8oQTs",2023-03-13 18:58:41+00:00,4,1,1,0.2
TSLA,"$MULN 💥💥💥💥Back to dollarland💲💲💲💲💲💲dollarland 💥💥💥💥💥💥💥💥💥💥
#ElectricVehicles #Governmentcontracts #EV
$SPY $AMZN $TSLA… https://t.co/RaRPyRjkKu",2023-03-13 18:48:53+00:00,30,2,21,0.65625
TSLA,"We might close $182 🤞

$TSLA #MathAlgo",2023-03-13 18:37:55+00:00,7,1,0,0.0
TSLA,"Here we go. #BANKS down , regionals hit hard.  $FRC $WAL  … more  $TSLA  treasury yields 3 day move lower  .. mor.… https://t.co/H31dpnL1O9",2023-03-13 18:35:56+00:00,68,4,57,0.7916666666666666
TSLA,Correlation might be causation $TSLA https://t.co/GhAK41Fe23,2023-03-13 18:35:32+00:00,57,4,7,0.11475409836065574
TSLA,"Powell, the U.S. Economy is Not a Ponzi; You Only Need More Debt to Pay for High-Leveraged Debt. #banking… https://t.co/BIo3ciIWZB",2023-03-13 18:33:54+00:00,3,1,0,0.0
TSLA,I guess neither has ever heard of risk management. #LightningDeadBolt $tsla https://t.co/LoDZeEXwid,2023-03-13 18:23:47+00:00,39,2,17,0.4146341463414634
TSLA,"$TSLA
Nice so far!
See comments below https://t.co/VtqiogdkYU",2023-03-13 18:20:52+00:00,45,6,15,0.29411764705882354
TSLA,"On Wall Street, Support For #Tesla $TSLA Is Beginning To Wane; Tesla Stock Falls Following Yet Another Downgrade 🚗📊… https://t.co/qnptdVyqhB",2023-03-13 18:15:32+00:00,4,3,0,0.0
TSLA,"The banks that are holding $TSLA stock as collateral against material loans by Elon, need to be completely transpar… https://t.co/qcoSCdrYVs",2023-03-13 18:14:10+00:00,49,7,40,0.7142857142857143
TSLA,Another $TSLA 🔥 https://t.co/SsFuLSG4mI,2023-03-13 18:12:10+00:00,30,11,21,0.5121951219512195
TSLA,Don’t let the corrupt hedge funds of the world try to scare you into getting your Tesla shares on the low. Taking s… https://t.co/0O2l2qFJW8,2023-03-13 18:10:36+00:00,142,16,74,0.46835443037974683
TSLA,"Join us for CPI Live Trading! 🚨

@BullTradeFinder 
@edgaralandough 
@KeanuTrades 
@KT_Dodge 
@TheRealDrip2Rip… https://t.co/DfPjxj8ufl",2023-03-13 18:08:49+00:00,30,15,21,0.4666666666666667
TSLA,"Covered Calls &amp; Cash Secured Puts sold today:

☑️Sold 2 $TSLA 3/17 $185 CC for $212.

☑️Sold 2 $COIN 3/17 $60 CC fo… https://t.co/a3onaEKXFD",2023-03-13 18:06:18+00:00,71,1,36,0.5
TSLA,"SUA doesn’t exist

$TSLA

 https://t.co/WFaXU8C4c7",2023-03-13 18:02:08+00:00,81,17,12,0.12244897959183673
TSLA,Tesla $TSLA will need further price cuts to trigger China demand: Morgan Stanley https://t.co/QrBsAu9JdD by @KlenderJoey,2023-03-13 17:54:28+00:00,82,2,22,0.2619047619047619
TSLA,"$MULN 💥💥💥💥💥
RRDS 💲2.7B exclusive Government order!!! Back to dollarland💲💲💲💲dollarland 💥💥💥💥💥💥💥💥💥💥
$SPY $AMZN $TSLA… https://t.co/hrarpiBp2F",2023-03-13 17:54:23+00:00,27,2,23,0.7931034482758621
TSLA,"Most Bullish Flow Today 👇 
 
$TSLA $VIX $GLD https://t.co/S5c4WvNZmv",2023-03-13 17:48:51+00:00,38,4,17,0.40476190476190477
TSLA,@lucaatalla @iliketeslas And $tsla. Bam. Target hit. https://t.co/eksFD4zKTG,2023-03-13 17:44:01+00:00,5,2,6,0.8571428571428571
TSLA,"After all this experience since in recent weeks, I can tell you: $TSLA @ 173 is super cheap. So many people have no… https://t.co/DP3Vz6SlkZ",2023-03-13 17:42:02+00:00,40,2,0,0.0
TSLA,Beautiful chart. $TSLA https://t.co/gDhlBZdvdE,2023-03-13 17:41:16+00:00,107,9,82,0.7068965517241379
TSLA,"Intraday Option Volumes

$SPY 7.467m (40% call/60% put)
$QQQ 2.405m (39% call/61% put)
$TSLA 1.479m (49% call/51% p… https://t.co/c5kESQJVqW",2023-03-13 17:40:00+00:00,22,4,4,0.15384615384615385
TSLA,"My vote is 3 times YES👍👍👍
#AMC #APE #GME $AMC $APE $GME $BBBY $SPY $QQQ $NDX $NFLX $FB $GNS $AAPL $NVDA $TSLA $AMZN… https://t.co/Ytdw8W0hGQ",2023-03-13 17:37:22+00:00,4,2,0,0.0
TSLA,"Humans around the world, don’t do stupid shit like this with your Tesla, just bc it’s the fastest vehicle in the wo… https://t.co/LchplEzNFx",2023-03-13 17:35:56+00:00,263,35,65,0.2181208053691275
TSLA,"Recent bullish OTM flow (15 Minute delayed): 

$TSLA call $220 2024-03-15 - Prem: $145,065
$GOOGL call $98 2024-01-… https://t.co/D8myoaiu6s",2023-03-13 17:25:30+00:00,79,11,81,0.9
TSLA,"Daily update on $TSLA in actively managed ETFs (3/10).

Sales in ARKK and ARKW due to outflows.

Interesting to com… https://t.co/sINGnszHle",2023-03-13 17:23:56+00:00,56,7,22,0.3492063492063492
TSLA,"$TSLA call $215 2023-05-19 - Prem: $11,233,000

Let's GO!",2023-03-13 17:23:43+00:00,37,1,21,0.5526315789473685
TSLA,"Okay, just came home. I must say, $TSLA Model Y build quality is 10000%. Absolutely perfect! The difference between… https://t.co/wpfelK22py",2023-03-13 17:23:21+00:00,173,15,159,0.8457446808510638
TSLA,It may be years before we see the $170s again. This is a car company trading at at least 50x and maybe 500x if earn… https://t.co/0urdpHlyhc,2023-03-13 17:22:28+00:00,62,2,21,0.328125
TSLA,@balajis And the “riskiest” asset in the world is the safest asset in the world. $TSLA,2023-03-13 17:20:19+00:00,291,15,92,0.3006535947712418
TSLA,"Volatility Galore:
@EliteOptions2 levels

$TSLA 160P: 3.4–&gt; 4.5
Fail of 167 support

$SPY 387P 0dte: .96–&gt; 1.37… https://t.co/xEYIGPs1xt",2023-03-13 17:17:09+00:00,3,2,2,0.4
TSLA,$SPY $SPX $QQQ $NDX $VIX $SQQQ $SPXL $SPXS $SPXU #stockmarketcrash $AAPL $TSLA #FirstRepublic  #SVBCollapse $ES_f… https://t.co/vzsvb01R9b,2023-03-13 17:02:58+00:00,18,2,20,1.0
TSLA,"Elon Musk setting up his criminal legal defense: DOJ Biden Meme Prosecution

Reality: $TSLA CEO Elon Musk's inevita… https://t.co/de15qYC4VI",2023-03-13 16:54:33+00:00,9,2,7,0.6363636363636364
TSLA,"Today, 1PM CENTRAL, @MatthewDR joins me to discuss Tesla's executive bench, his in-depth conversation with Tom Zhu,… https://t.co/btIsNUpb2P",2023-03-13 16:53:34+00:00,39,5,12,0.2727272727272727
TSLA,"""I am documenting an investment update for myself 😊. 

I'm done investing any big amount for at least 1.5 years now… https://t.co/wpkpIr112w",2023-03-13 16:52:38+00:00,12,1,12,0.9230769230769231
TSLA,"Did #Tesla forget the adhesive or is it that ridiculously thin line of black on the door?  

#TSLA #TSLAQ $TSLA… https://t.co/tuLavJ59BG",2023-03-13 16:49:10+00:00,16,4,2,0.1
TSLA,The Fed should listen to the bond market and stop raising rates now. Inflation will gradually come down over time.… https://t.co/nrq1NkjJ19,2023-03-13 16:49:00+00:00,49,3,3,0.057692307692307696
TSLA,"$AAPL 
153 hit from 150 Psych level
$SPY stuck under 390 now as $VIX on 26 support
$TSLA still strong flags all day… https://t.co/SsAfKg7bj9",2023-03-13 16:47:07+00:00,25,4,15,0.5172413793103449
TSLA,"Thanks @AjTrader7 and @JanniMore for your guidance and great calls on $COIN and $TSLA.  Made my daily goal, so happy on this crazy day!",2023-03-13 16:45:14+00:00,8,3,10,0.9090909090909091
TSLA,"Amazing day with @Cedar_Options 🤑Multiple 40-50% GAIN $QQQ, $TSLA 23% 🥳Our core analyst Cedar has over 21 years of… https://t.co/WAbRnU30qm",2023-03-13 16:44:51+00:00,6,0,1,0.16666666666666666
TSLA,"Very proud that I sold short bank stocks BEFORE SVB collapsed, informing you about this lifetime zero-risk investme… https://t.co/qEJc1F1yEW",2023-03-13 16:39:25+00:00,3,1,4,1.0
TSLA,"In this game of investing, you gotta be comfortable being uncomfortable and believe in your research &amp; work, while… https://t.co/I4PzRABGIl",2023-03-13 16:28:28+00:00,110,19,118,0.9147286821705426
TSLA,"Morgan Stanley remains optimistic about $TSLA. Although not many automakers entered into a price war, they were und… https://t.co/sZX0YOe1vP",2023-03-13 16:24:15+00:00,49,5,7,0.12962962962962962
TSLA,Mountainside bank where $TSLA deposits its cash reserves👏 @WholeMarsBlog https://t.co/upHJomzV2M,2023-03-13 16:24:01+00:00,25,6,30,0.967741935483871
TSLA,Bought a little $TSLA at $164 this am following Churchill's directive. 😀💪🏻 https://t.co/D5rZ2cVUXP,2023-03-13 16:20:41+00:00,40,2,26,0.6190476190476191
TSLA,"Today's Highlighted Pre-Market Ideas 03/13/2023
$FRC SHORT 25--&gt;18--&gt;34
$ZION SHORT 27.50--&gt;22.50--&gt;37.50
$PACW SHO… https://t.co/t58olUBGcB",2023-03-13 16:19:56+00:00,4,2,3,0.5
TSLA,"Alex Vieira, the U.S. is 3x More Likely to Default on its Debt than Germany - I am Short on Margin #banking… https://t.co/citLclMCpi",2023-03-13 16:17:56+00:00,5,3,2,0.25
TSLA,$TSLA defended 50dma quite well. 164 to 175 now. Not bad. https://t.co/Q9AgSxq7ZD,2023-03-13 16:16:52+00:00,47,5,28,0.5384615384615384
TSLA,"$TSLA - 15min timeframe..

Breaking through key trend line while also making a red to green move which will add eve… https://t.co/d1pjbKRqKu",2023-03-13 16:14:43+00:00,17,3,2,0.1
TSLA,$TSLA started deep in the red and is fighting to go green. 📉⚡️📈 https://t.co/bau4JJdVNX,2023-03-13 16:12:32+00:00,142,15,56,0.35668789808917195
TSLA,"An updated overview for 2023 was released by #LobeSciences, a North American biopharmaceutical business dedicated t… https://t.co/SeyEo7poqJ",2023-03-13 16:12:18+00:00,3,3,2,0.3333333333333333
TSLA,"In @VWGroup's bid to narrow the wide gap to $TSLA, its #PowerCo battery subsidiary picks Canada for the site of its… https://t.co/9rEUwODapR",2023-03-13 16:09:28+00:00,12,5,3,0.17647058823529413
TSLA,"$TSLA closed for a few hundo’s. 

Now I’m gonna eat some nice breakfast! https://t.co/p7nCcDH4Mq https://t.co/ByzsFUgFMN",2023-03-13 16:06:01+00:00,54,3,54,0.9473684210526315
TSLA,Check out The Week Ahead to find out why this week it's such a big deal! Don't miss out! 📺  The Fed FEB CPI &amp; PPI!… https://t.co/Gxd9pF7y3e,2023-03-13 15:59:47+00:00,11,1,1,0.08333333333333333
TSLA,"$SPY STONE’S STRATEGIES 

- 140+ Slides. This is the last update of this 

The course will provide free updates 

G… https://t.co/nwVt6Lkwtm",2023-03-13 15:56:29+00:00,3,1,1,0.25
TSLA,"This car IS THE BEST car I have ever owned so far!!!!!  $tsla 

he is here, my friends!!! 

ABSOLUTELY GORGEOUS!!!!… https://t.co/8MsXyfffxB",2023-03-13 15:56:12+00:00,723,33,454,0.6005291005291006
TSLA,"Don’t know if it’s me or the price action on $SPY today but I just can’t get a good entry🤦🏽‍♂️

check back in later… https://t.co/55G6aof8M4",2023-03-13 15:54:06+00:00,8,1,5,0.5555555555555556
TSLA,"One of the leading worldwide biotech firms, #LobeSciences is dedicated to creating cutting-edge treatments employin… https://t.co/CA6Pt1sKKw",2023-03-13 15:53:29+00:00,3,3,2,0.3333333333333333
TSLA,$TSLA #TSLA Options Flow - $200 calls are ringing. https://t.co/yWyGGh8VAl,2023-03-13 15:50:48+00:00,21,2,0,0.0
TSLA,"To characterize Elon's specific and emphatic promises as merely ""aspirations"" is absurd. This man has tricked a leg… https://t.co/wFK3uOgTrj",2023-03-13 15:49:36+00:00,38,7,0,0.0
TSLA,"Final Trade Log 03-13-2023:

1.) $TSLA: 180c | 1.88-&gt;2.46 |+31%✅

One and done today. Going to walk away to celebra… https://t.co/CchOGakFtA",2023-03-13 15:47:42+00:00,5,2,6,0.8571428571428571
TSLA,$TSLA #TSLA - This is the SADDEST F*&amp;*&amp;*K Situation. https://t.co/0wdyOpfyaE,2023-03-13 15:46:31+00:00,26,3,11,0.3793103448275862
TSLA,"Once again, dealers and MM are bidding tech stocks to save their portfolios and prop up the markets. 

These are th… https://t.co/avSHbgImZE",2023-03-13 15:45:11+00:00,17,5,0,0.0
TSLA,$TSLA has surpassed 1 million option contracts traded today. 49% of those contracts are calls.,2023-03-13 15:45:00+00:00,32,4,3,0.08333333333333333
