company,tweet,created_at,likes,retweets,replies,ratio
AMZN,#AMC #APE #GME $AMC $APE $GME $BBBY $SPY $QQQ $NDX $NFLX $FB $GNS $AAPL $NVDA $TSLA $AMZN $GOOGL $AMD $BABA $META… https://t.co/Cqiozho3gu,2023-03-13 19:38:57+00:00,5,2,0,0.0
AMZN,I'm out massive profit moments ago on. $AMZN as I had $92.90 area for mental Stop.  💵💵💵 Played from the $89/90 drop… https://t.co/St2affPWZ5,2023-03-13 19:29:22+00:00,5,1,4,0.6666666666666666
AMZN,"$SPY $QQQ $AMZN $META 

Like I said the FED goes until they break something. Same thing happened with the bank that… https://t.co/WWpsung28D",2023-03-13 19:00:17+00:00,5,1,6,1.0
AMZN,"$MULN 💥💥💥💥Back to dollarland💲💲💲💲💲💲dollarland 💥💥💥💥💥💥💥💥💥💥
#ElectricVehicles #Governmentcontracts #EV
$SPY $AMZN $TSLA… https://t.co/RaRPyRjkKu",2023-03-13 18:48:53+00:00,31,2,22,0.6666666666666666
AMZN,"$AMZN highs working on bull engulfing, one of morning tight leash buys",2023-03-13 18:25:23+00:00,6,1,6,0.8571428571428571
AMZN,"$AMZN, $RIVN In Talks To End Exclusivity Part Of Delivery-Van Pact, via WSJ",2023-03-13 18:25:13+00:00,38,5,38,0.8837209302325582
AMZN,"Sold the below $AMZN covered call earlier today

Got $0.32 premium/con

$AMZN kept climbing up and now the premium… https://t.co/Qh4Wyv9R9b",2023-03-13 17:56:48+00:00,24,2,3,0.11538461538461539
AMZN,"$AMZN $RIVN | Amazon, Rivian In Talks To End Exclusivity Part Of Delivery-Van Pact - @WSJ
https://t.co/m2OHZVH6uJ",2023-03-13 17:56:31+00:00,12,2,13,0.9285714285714286
AMZN,"$MULN 💥💥💥💥💥
RRDS 💲2.7B exclusive Government order!!! Back to dollarland💲💲💲💲dollarland 💥💥💥💥💥💥💥💥💥💥
$SPY $AMZN $TSLA… https://t.co/hrarpiBp2F",2023-03-13 17:54:23+00:00,28,2,12,0.4
AMZN,"Intraday Option Volumes

$SPY 7.467m (40% call/60% put)
$QQQ 2.405m (39% call/61% put)
$TSLA 1.479m (49% call/51% p… https://t.co/c5kESQJVqW",2023-03-13 17:40:00+00:00,22,4,0,0.0
AMZN,"My vote is 3 times YES👍👍👍
#AMC #APE #GME $AMC $APE $GME $BBBY $SPY $QQQ $NDX $NFLX $FB $GNS $AAPL $NVDA $TSLA $AMZN… https://t.co/Ytdw8W0hGQ",2023-03-13 17:37:22+00:00,4,2,1,0.16666666666666666
AMZN,$RIVN Rivian hits new 52-week lows today after the company announces talks to end exclusivity agreement for $AMZN d… https://t.co/fBKQqN0jPs,2023-03-13 17:00:02+00:00,53,11,27,0.421875
AMZN,"""The competition is real. The $AMZN and $AAPL, others have a lot of money, and it takes a lot of money to win these… https://t.co/ZS8ncXkMuu",2023-03-13 16:31:57+00:00,4,1,2,0.4
AMZN,Go to $Cenn #Cenntro $Amzn https://t.co/qdji8HKn9d,2023-03-13 16:29:49+00:00,9,3,12,1.0
AMZN,$CENN if Cenntro has an order from $Amzn https://t.co/EzxlcIoN9Q,2023-03-13 16:15:05+00:00,11,4,4,0.26666666666666666
AMZN,Wouldn’t that be great if $MULN snagged up this deal with $AMZN? Ya never know… @Mullen_USA @DavidMichery… https://t.co/Jt14P8c336,2023-03-13 16:14:11+00:00,38,2,5,0.125
AMZN,"Once again, dealers and MM are bidding tech stocks to save their portfolios and prop up the markets. 

These are th… https://t.co/avSHbgImZE",2023-03-13 15:45:11+00:00,17,5,15,0.6818181818181818
AMZN,"Added to $AMZN, $GOOGL, and $META today. 

In my view, we maybe get 1 more hike or even zero hikes, given what is h… https://t.co/mpxxeor5L3",2023-03-13 15:06:29+00:00,115,6,54,0.4462809917355372
AMZN,"Recap of my callouts on the Yeet Newsletter last night:
$TSLA: Short 💰
$AMZN: Short 💰
$COIN: Short the pop: ❌ (but… https://t.co/KiVAcuOySK",2023-03-13 14:32:51+00:00,7,2,5,0.5555555555555556
AMZN,"Fear &amp; Volatility consume the markets at open, as price is flying all around and extremely wide-ranged. Fear &amp; Gree… https://t.co/8oA1OEQ6Ol",2023-03-13 14:27:02+00:00,3,1,2,0.5
AMZN,"10 stocks that were the most traded in the first 40 minutes after the open today at tastytrade.

$TSLA $NVDA $AMZN… https://t.co/q1UetRO47f",2023-03-13 14:26:22+00:00,6,1,2,0.2857142857142857
AMZN,"4: Not buying a great stock due to valuation

I didn't buy mega-winners like $MA, $AMZN, $NVDA and $ISRG for years… https://t.co/WjvbdPMR1A",2023-03-13 14:14:21+00:00,98,5,51,0.49514563106796117
AMZN,"3/13 #alert #results
$meta 170P 3.45 to 6.00
$tsla 160P 3.50 to 6.70
$nflx 270P 3.90 to 6.90
$gs 310P 3.65 to 9.20… https://t.co/RgOWrecZlq",2023-03-13 14:06:03+00:00,3,2,2,0.4
AMZN,Webull just fucked me big time. up 50% on $AMZN puts and they skipped right over my stop and wont let me modify or… https://t.co/RXlPYDpLoz,2023-03-13 13:57:18+00:00,105,2,67,0.6261682242990654
AMZN,"Rivian is revisiting its exclusivity agreement with Amazon for EV delivery trucks

$RIVN $AMZN

https://t.co/ktAntHnxMY",2023-03-13 13:41:43+00:00,3,1,3,0.75
AMZN,$amzn almost back to the scene of the crime at $85. https://t.co/W5tQKMJh2e,2023-03-13 13:38:53+00:00,24,3,2,0.07407407407407407
AMZN,"$MULN 💥💥💥💥💥
RRDS 💲2.7B exclusive Government order!!! Back to dollarland💲💲💲💲
$SPY $AMZN $TSLA $RIVN $NIO $AMC $GME… https://t.co/fTpxnCSKqJ",2023-03-13 13:31:30+00:00,35,5,24,0.6
AMZN,"Most active stocks in today's pre market trading

First Republic $FRC
Tesla $TSLA
Bank of America $BAC
PacWest… https://t.co/AUHAy63Zge",2023-03-13 13:23:59+00:00,53,11,52,0.8125
AMZN,Wolf's Weekly Trade Ideas: $ETSY $LULU $AMZN https://t.co/fyAXEkgLMR via @YouTube,2023-03-13 13:14:16+00:00,17,3,20,1.0
AMZN,"Market followed seasonality as expected and followed MACD bearish crossover! Many bulls disappeared! ⭐️

$SPY $QQQ $AAPL $AMZN $TSLA",2023-03-13 13:00:36+00:00,22,1,0,0.0
AMZN,"Amazon, $AMZN, rivian, $RIVN, in talks to end exclusivity part of delivery-van",2023-03-13 12:14:53+00:00,355,27,34,0.08900523560209424
AMZN,Scoop: Amazon and Rivian are in Talks to End their Exclusivity on Delivery-Vans w/ @mclainsean @NoraEckert https://t.co/S7pWufeV17 $amzn,2023-03-13 12:14:31+00:00,4,3,7,1.0
AMZN,🚨  Amazon $AMZN Inc. and Rivian Automotive Inc. $RIVN are in talks to scrap the exclusivity part of their electric-… https://t.co/FDmH4gCRNP,2023-03-13 12:06:59+00:00,3,1,1,0.25
AMZN,"Amazon, Rivian in Talks to End Exclusivity Part of Delivery-Van Pact | WSJ

$AMZN
$RIVN https://t.co/zD1nvJELaO",2023-03-13 12:04:14+00:00,8,2,4,0.4
AMZN,JUST IN: Amazon $AMZN and Rivian $RIVN are in  talks to end their exclusivity agreement for delivery vans - WSJ,2023-03-13 12:01:52+00:00,228,27,204,0.8
AMZN,$AMZN - Amazon: $75 May Not Be Far Off. https://t.co/NDb05Cje6k #economy #investing #finance,2023-03-13 11:50:40+00:00,4,2,1,0.16666666666666666
AMZN,"Invest $100 into $QQQ and you're investing:

• $12.15 in Apple $AAPL
• $11.95 in Microsoft $MSFT
• $7.20 in Google… https://t.co/xQ1RGgGfW5",2023-03-13 11:49:00+00:00,437,55,60,0.12195121951219512
AMZN,"10 stocks I’m holding for the next 10 years:

- $AAPL
- $GOOG
- $MSFT
- $DIS
- $AMZN
- $NVDA
- $TSLA
- $VOO
- $IWM… https://t.co/uATJlKur6f",2023-03-13 11:25:03+00:00,355,34,289,0.7429305912596401
AMZN,"Have you read our deep-dive on $AMZN? If not, you might be missing out.

Here’s what @IFB_podcast had to say about… https://t.co/FmouBnQfRj",2023-03-13 09:01:21+00:00,9,3,8,0.6666666666666666
AMZN,Market Overview Like / Retweet $SPY #SPY $MSFT #MSFT $AAPL #AAPL $AMZN #AMZN $QQQ #QQQ https://t.co/g6PTlgcAVz,2023-03-13 03:04:38+00:00,17,6,7,0.30434782608695654
AMZN,"$QQQ Weekly. #QQQ testing 50/200sma, a bounce here could lead to breakout from the proposed bull flag. Failure to h… https://t.co/fPmlgt6rgH",2023-03-13 02:05:17+00:00,8,2,6,0.6
AMZN,$QQQ Weekly. #QQQ relative strength compared to #SPY and still holding the breakout. Potential bull flag and the 20… https://t.co/ShOyjCTQab,2023-03-13 01:45:12+00:00,4,2,1,0.16666666666666666
AMZN,"Who will win big at the Oscars? 

Here are the most nominated studios:

• Disney/Searchlight: 22
• Netflix: 15
• Wa… https://t.co/Ox3rhhY9FF",2023-03-13 00:12:09+00:00,63,9,54,0.75
AMZN,"🐺Lone Wolf Watchlist🐺

$META Over 183.08📈
$NVDA Over 231.71📈
$AMD Under 81.60📉
$AMZN Under 90.25📉

Plan the Trade,… https://t.co/A1U7EJeD8S",2023-03-13 00:05:44+00:00,17,3,9,0.45
AMZN,"No worries. It's coming along. $VIX $AMZN $AAPL $GOOGL $MSFT ✅

Now to tie it all into $SPY and screen shot the cha… https://t.co/7FGsPDWkKo",2023-03-13 00:04:27+00:00,14,2,16,1.0
AMZN,"$TSLA - Under 167 - Trade Idea 💡 - Mar 17 160P

Closed at 173.44

If TSLA breaks under 167 it can drop to 155-158 n… https://t.co/gMZOfudymL",2023-03-13 00:01:01+00:00,119,12,89,0.6793893129770993
AMZN,"$NFLX - Under 291 - Trade Idea 💡 - Mar 17 285P

Closed at 292.76

NFLX can pull back to 283, 276 before a short ter… https://t.co/o6VmY1FDUn",2023-03-13 00:00:07+00:00,51,7,52,0.896551724137931
AMZN,The winners from the banking/vc crisis - $GOOGL $META $AMZN @dougkass @realmoney,2023-03-12 23:45:17+00:00,65,10,54,0.72
AMZN,"Most of my investments are in Tech companies

$AAPL $GOOG $AMZN $TSLA are my biggest investments",2023-03-12 21:20:18+00:00,7,0,3,0.42857142857142855
AMZN,"CPI Estimates (Tuesday)

MS:6%
GS: 6.1% 
BAC: 6.1%
HSBC: 6%
NORD/LB: 6%
LLOYDS BANK: 6%
TD SECURITIES: 6.1%
CREDIT… https://t.co/OR6UHyeAnY",2023-03-12 19:37:52+00:00,3,2,0,0.0
AMZN,"Covered Calls &amp; Cash Secured Puts Income this week (3/6 - 3/10):

- Taxable: $1,129
- IRA: $2,640
- Total: $3,769… https://t.co/qJQFIiOSpH",2023-03-12 19:35:02+00:00,80,1,34,0.41975308641975306
AMZN,"$AMZN Daily

Megas like this name had relatively weaker sell offs as opposed to other market sectors.

Friday's low… https://t.co/7oe7EbUGdT",2023-03-12 19:04:46+00:00,18,1,10,0.5263157894736842
AMZN,$AMZN = Mid Term Forecast = #AMZN @marketwatch @ft @cnbc https://t.co/rjfr4gAzXX,2023-03-12 18:36:51+00:00,3,1,3,0.75
AMZN,"$36 cheaper than $AMZN @ https://t.co/VkNy3t3eut

Plus you get to stream 15 minutes of explanatory informercials on… https://t.co/O91hBz4my0",2023-03-12 18:11:56+00:00,19,2,6,0.2857142857142857
AMZN,$AMZN trading close to support here on the daily. Rejected the 50 EMA. Looking for a break of support this week. Sh… https://t.co/NphSvmOdFm,2023-03-12 14:58:20+00:00,5,1,1,0.16666666666666666
AMZN,GM - Weekly charts tell the 'bigger picture' all updated in #ChartsForCharity slack room (100% free)...enjoy!… https://t.co/pRlq6VMw47,2023-03-12 14:51:45+00:00,21,1,5,0.22727272727272727
AMZN,"$AMZN has been weak for over a month now. 100D failed multiple times .

90 Some support then 86

https://t.co/gVWwHQDxFt",2023-03-12 14:30:04+00:00,20,5,16,0.64
AMZN,"I have invested in $AAPL, $GOOG, &amp; $AMZN for 10+ years

Some of my recent additions are $TSLA, $NVDA, $SQ, $PLTR,… https://t.co/fwbS354PE1",2023-03-12 14:22:30+00:00,42,1,2,0.046511627906976744
AMZN,"Stay up to date with our FREE weekly #market newsletter!

✔️ S&amp;P 500 outlook
✔️Levels for $AAPL $TSLA $QQQ $SPY… https://t.co/Q1UGfWCgoc",2023-03-12 14:21:25+00:00,6,1,2,0.2857142857142857
AMZN,🚨SHARED WITH THE MEMBERS PRE MARKET🚨 $amd OUR LEVELS ARE 2 SIGMA COMBINED WITH QUANTITIVE CALCULATIONS. $meta $msft… https://t.co/MecWAzUH0A,2023-03-12 14:04:59+00:00,4,3,5,0.7142857142857143
AMZN,"SAUDI ARAMCO MADE MORE THAN $160 BILLION DOLLARS IN PROFIT IN 2022. THATS MORE THAN WHAT GOOGLE , AMAZON, MICROSOFT… https://t.co/2RnnUjMNst",2023-03-12 13:45:13+00:00,52,3,7,0.12727272727272726
AMZN,"Planning a break from markets next week $SIVB aftermath, PPI, CPI Too much to handle….markets won’t go anywhere any… https://t.co/x9Z1tMVUjm",2023-03-12 13:40:41+00:00,5,1,4,0.6666666666666666
AMZN,"Strat Monthly Updates

#SSS50PercentRule - $BRK.B $MCD $MGM $TBT $TTWO* $UAL* $WYNN*

1 - $MARA $MU $NCLH $RTX*

2d… https://t.co/wU98U96Fbn",2023-03-12 13:23:38+00:00,5,3,2,0.25
AMZN,"$ABQQ 🐺Let’s get ready for an exciting Monday!🐺

✅PPS: $0.0005 NOW😅

🌝Who’s gonna grab lucky 2.2M shares at $0.0005… https://t.co/kXwdljypPS",2023-03-12 12:58:20+00:00,5,1,4,0.6666666666666666
AMZN,"🚨 BREAKING 🚨

SAUDI ARAMCO MADE MORE THAN $160 BILLION DOLLARS IN PROFIT IN 2022. THATS MORE THAN WHAT GOOGLE , AMA… https://t.co/FiWrB9QLGr",2023-03-12 11:17:37+00:00,3949,430,397,0.09065996802923042
AMZN,"$AMZN

3-2-2 bearish reversal on the month , closed outside week im looking for the potential 3-2d on the week , it… https://t.co/BE69r2kGQO",2023-03-12 06:42:31+00:00,3,2,0,0.0
AMZN,"$WMT has two ways of boosting profit margins:

1) advertising 
2) operating a third-party seller marketplace, simil… https://t.co/qKyqneCfU6",2023-03-12 06:13:11+00:00,9,2,0,0.0
AMZN,"$ABQQ will be posting new chart tomorrow! 🐺STAY TUNED🐺

🐺 New chart pattern is still gonna be the same 🐺

✅PPS: $0.… https://t.co/r3K2ib8IE2",2023-03-12 04:40:38+00:00,3,1,0,0.0
AMZN,"$MULN BOOM💥💥💥💥💥Mullen starting EV Light Duty Van deliveries !!!!
RRDS 💲2.7B exclusive Gov order!!! Back to dollarla… https://t.co/be618ySlOf",2023-03-12 02:56:55+00:00,42,7,22,0.4489795918367347
AMZN,"🆕WEEKEND VIDEO 3/12: https://t.co/8aYL6MAunA

$VIX $TLT $TNX $XLF $KRE $SIVB $FRC $SBNY $COF $JPM $BX $SCHW $DXY… https://t.co/Yqra9jzT81",2023-03-12 01:43:44+00:00,4,3,5,0.7142857142857143
AMZN,"We'll see if $BTC plays out in similar fashion as the Y2K comparison from my earlier $SPX tweet.

BTW, I recommend… https://t.co/yByfLTXGA1",2023-03-12 00:57:59+00:00,10,3,2,0.15384615384615385
AMZN,"🚨CRASH INCOMING OR NAH?🚨

Will SVB receive a bailout? 🧐

$SPY $QQQ $IWM $AAPL $MSFT $GOOG $GOOGL $AMZN $TSLA $NVDA $NFLX $SIVB $KRE",2023-03-11 22:55:10+00:00,11,2,3,0.23076923076923078
AMZN,"Strat Weekly Setups

1 - $BILI $BNTX $CPB $CRM $FNKO $LOW $MPC $NIO $PEP $WYNN $XLU

3u - $GLD

3d - $AAL $ABBV… https://t.co/qPwPPmWQHU",2023-03-11 20:09:53+00:00,11,3,5,0.35714285714285715
AMZN,"#fintwit today!

Former coronavirus experts, turned into Russia war experts!

$SPX $SPY $QQQ $IWM $SIVB $SI $AAPL… https://t.co/VKsVW8O4Us",2023-03-11 18:08:22+00:00,7,2,2,0.2222222222222222
AMZN,#SADnation you all remember my DD for charts? If you want $SPY along with the QUAD $AMZN $AAPL $MSFT $GOOGL $VIX fo… https://t.co/nZRlZvkS1A,2023-03-11 16:42:28+00:00,109,7,68,0.5862068965517241
AMZN,"Quick look into start of next week:
$AAPL $MSFT $NVDA $AMD $AMZN $META $QQQ $IWM https://t.co/JFv3RWNFEh",2023-03-11 16:39:50+00:00,5,3,3,0.375
AMZN,"Almost 30,000 Amazon, $AMZN, employees (or roughly 10% of corporate workforce) have signed an internal petition opp… https://t.co/6D6YWahr8g",2023-03-11 16:31:00+00:00,1973,266,1738,0.7762393925859759
AMZN,"Age of companies:

100 years: Disney $DIS
48 years: Microsoft $MSFT
47 years: Apple $APPL
29 years: Amazon $AMZN
26… https://t.co/DKhdzfe7C0",2023-03-11 15:10:00+00:00,56,12,0,0.0
AMZN,Becoming a long list again after this week's pullback. Here's the watch list of stocks with projected annual return… https://t.co/SiP6sQxnkA,2023-03-11 15:00:01+00:00,27,7,22,0.6470588235294118
AMZN,🚨 #Amazon is planning to allow its customers to purchase #NFTs tied to real-world assets (e.g. a pair of jeans) tha… https://t.co/WSNkzN6ffU,2023-03-11 14:24:00+00:00,45,14,20,0.3389830508474576
AMZN,"After 38% Of Boy's Brain Was Removed, He Catches Up Peers Thanks To Marijuana: Mother Shares Experience $AMZN… https://t.co/QF8qMq62AS",2023-03-11 13:20:38+00:00,8,3,4,0.36363636363636365
AMZN,"5 stocks I plan to buy and hold for the next 10-20 years:
$AAPL
$MSFT
$GOOG
$AMZN
$V

What are you holding?

Like 👍… https://t.co/P4DfQXJLQn",2023-03-11 11:30:02+00:00,8,1,1,0.1111111111111111
AMZN,For you as a summary. I was down -60% in $TSLA -35% in $AAPL -53% in $AMZN. And now? Can you see where the stock pr… https://t.co/NEe7wNZ1HX,2023-03-11 11:04:49+00:00,35,5,7,0.175
AMZN,"3. Amazon $AMZN 🇺🇸

Amazon has a wide moat, utilizing the scale economics shared business model to create loyal cus… https://t.co/jjPAGyBZVf",2023-03-11 10:54:19+00:00,21,1,10,0.45454545454545453
AMZN,"so you were led to believe that Google has no AI offerings/products! 

$GOOGL $MSFT $AMZN https://t.co/drJ6A6cH25",2023-03-11 05:04:04+00:00,10,1,1,0.09090909090909091
AMZN,Some public companies that are known to be $SIVB clients or have used $SIVB financial services in the past include:… https://t.co/6a5B6Vs5qm,2023-03-11 03:07:11+00:00,4,2,2,0.3333333333333333
AMZN,"Watchlist results 💰
$AMZN 91c 1.38 to 1.96 42.03%
$AMZN 92c .78 to 1.20 53%

Great way to end a wild week. https://t.co/kFoChbvwul",2023-03-11 02:02:46+00:00,6,1,2,0.2857142857142857
AMZN,"Friday's Size Spreads &amp; Combos
$MPW $AX $GM $META $AMC $XP $C $AAPL $BABA $AMZN $NUE https://t.co/ELBwl3ryF4",2023-03-11 00:42:30+00:00,10,1,1,0.09090909090909091
AMZN,"Solid performance this week! 

+2.78% 

5 Winning Trades: $NFLX $AMZN $NVDA $TQQQ $AAPL

1 Losing Trade: $TNA 

I'm… https://t.co/91yQFOelQV",2023-03-11 00:15:31+00:00,9,1,10,1.0
AMZN,"Stocks w/ most active options trading:

$TSLA - 1.534M
$AAPL - 1.211M
$NVDA - 1.140M
$BAC - 1.075M
$AMZN - 914k… https://t.co/jYFpjIjePU",2023-03-11 00:10:00+00:00,50,9,29,0.4915254237288136
AMZN,"Most Mentioned Tickers on WSB

1. $TSLA
2. $NVDA
3. $JPM
4. $AAPL
5. $COIN
6. $BAC
7. $INTC
8. $FRC
9. $AI
10. $AMZN",2023-03-10 23:30:00+00:00,40,5,42,0.9333333333333333
AMZN,"Weekly Portfolio Update:
1) 5 shares $SCHD #dailyschdchallenge
2) 10 shares $TSLA (new position)
3) 5 shares $JNJ
4… https://t.co/yx4yQW9spT",2023-03-10 23:20:54+00:00,31,2,19,0.5757575757575758
AMZN,"$SNOW Im sorry to say this but we might see some impacts from this $SVIB on maybe even $AMZN, $GOOG, $MSFT. 

Alot… https://t.co/edfczEuauj",2023-03-10 22:36:57+00:00,49,2,22,0.43137254901960786
AMZN,"Friday Option Volumes

$SPY 14.329m (38% call/62% put)
$QQQ 4.015m (42% call/58% put)
$TSLA 3.769m (46% call/54% pu… https://t.co/n5XNzXxzmi",2023-03-10 21:30:07+00:00,25,2,25,0.9259259259259259
AMZN,$AMZN can’t hang with the 50-MA ⬇️ https://t.co/wDkqe2Do4C,2023-03-10 21:10:28+00:00,51,3,7,0.12962962962962962
AMZN,"3/10 #alert #results con’t
$msft 247.5P 1.15 to 1.45
$meta 180P 2.05 to 1.10🔻

🚨SMALL GAINS ADDS UP🚨
Join a service… https://t.co/LSMDWHfCz4",2023-03-10 21:00:22+00:00,3,2,5,1.0
AMZN,DONT GIVE UP ON ME !!! I WILL NEVER GIVE UP ON YOU !!!!! $SPY $SPX $TSLA  $AMZN $META $AAPL $NVDA  @BuellerTrading… https://t.co/EwS3e3mmJm,2023-03-10 20:07:54+00:00,10,2,7,0.5833333333333334
AMZN,$AMZN Picking up some calls on this dip ~ $1.5 mil premium in to the 03/31/23 $90 CALLS https://t.co/zwKPWjkQe0,2023-03-10 18:50:59+00:00,22,3,1,0.04
AMZN,Today is first time in a long time where I added some longs... Went long $AMZN $DIS $BAC (again) $BARK (IN THE BUY… https://t.co/LQ9zCElG73,2023-03-10 18:40:22+00:00,8,2,5,0.5
AMZN,Still SHORTING everything and HOLDING onto $AAPL and $MSFT and $AMZN here as we continue to break lower😱😱💰💰👋👋… https://t.co/3PdhkmISv3,2023-03-10 18:28:51+00:00,21,2,14,0.6086956521739131
AMZN,"(Mid-Day) Top &amp; Flop: 40 Stocks To Watch | March 10

https://t.co/FtrLY1j3lu

$AAPL $MSFT $GOOG $AMZN $BRK-B $NVDA… https://t.co/Z7YuuSRVMp",2023-03-10 18:22:58+00:00,3,1,4,1.0
AMZN,"3/10 #alert #results con’t
$gs 325P 0.95 to 1.90
$mdb 195P 1.40 to 2.80
$nflx 280P 3.35 to 5.65
$abnb 121P 5.05 to… https://t.co/lLAVQB2K1L",2023-03-10 18:10:34+00:00,3,2,2,0.4
AMZN,"3/10 #alert #results 
$gs 335P 1.70 to 3.50
$gs 330P 0.90 to 2.00
$coin 56P 4.50 to 5.50
$nvda 230P 2.05 to 2.75

🚨… https://t.co/6m6tngyUDF",2023-03-10 18:09:14+00:00,3,2,2,0.4
AMZN,"Amazon is reportedly launching its NFT marketplace on April 24 and will tie ownership to physical goods.

$AMZN

pa… https://t.co/PvcdXiPxRt",2023-03-10 17:57:46+00:00,13,5,16,0.8888888888888888
AMZN,Palo Alto Networks reports that organizations have increased cloud usage by more than 25% from the year prior $GOOG $MSFT $AMZN,2023-03-10 17:54:55+00:00,25,2,19,0.7037037037037037
AMZN,"What a callout by @KCTrades_  🔥🎯

$AMZN 92c 3/10 

$0.70 -&gt; $1.50 +100% 💰🤑 https://t.co/DgUmH46QSB",2023-03-10 17:15:05+00:00,17,3,6,0.3
AMZN,"2/ Amazon is reportedly launching its NFT marketplace on April 24 and will tie ownership to physical goods.

$AMZN",2023-03-10 17:00:29+00:00,19,1,9,0.45
AMZN,"$AMZN $AVAX $COIN $SHIB $CAKE $MATIC $ETH

🧵 👇",2023-03-10 17:00:28+00:00,105,16,115,0.9504132231404959
AMZN,"$MULN BOOM💥💥💥Mullen starting EV Light Duty Van deliveries, back to whole dollars soon💲💲💲 BUY THIS INSANE DIP♨️♨️
Go… https://t.co/IEDz5jWA7s",2023-03-10 16:35:54+00:00,5,2,0,0.0
AMZN,"$AMZN $1.7M Call 
 
Strike: 89 
Expiration: 3/17/23 
 
*Above the Ask* https://t.co/CKQ2R96LRt",2023-03-10 16:10:08+00:00,38,3,15,0.36585365853658536
AMZN,Not enough time to day trade? Looking to swing trade due to your busy schedule? @indicudgabe &amp; Chef will hold it do… https://t.co/RJkTVZ773S,2023-03-10 16:08:36+00:00,4,2,0,0.0
AMZN,The Markets Are Turning and The Portfolios will begin to Rebound based on the Recovery of The Exchanges - The Famil… https://t.co/GGxCdL4SvY,2023-03-10 16:04:17+00:00,3,2,1,0.2
AMZN,$AMZN  Larger opening sweeper in to next week's 3/17 $89 CALLS ~ $1.6M premium https://t.co/kn6ItUw3Sb,2023-03-10 15:50:38+00:00,25,4,18,0.6206896551724138
AMZN,$AMZN scaled .61 from .33 92p https://t.co/hqNvLcJ2Py,2023-03-10 15:46:13+00:00,6,1,1,0.14285714285714285
AMZN,"painting again here on $AMZN 😱💪✅💯
#stocks #trading #stockmarket #Daytrading #daytradealerts #daytrading #CEOs https://t.co/Vdes6crCx3",2023-03-10 15:44:24+00:00,27,3,6,0.2
AMZN,"A short 🧵on $AMZN:

1/Online stores are $AMZN's bread and butter, contributing 43% of revenue in FY22 and ⬆ at a CA… https://t.co/eVzHBEXaGJ",2023-03-10 15:13:35+00:00,87,16,89,0.8640776699029126
AMZN,"🚨Up $1300 this week💰Our members are growing their accounts alongside us everyday📈
Our account challenge is still ea… https://t.co/cMWh7bnMV4",2023-03-10 15:12:23+00:00,11,3,8,0.5714285714285714
AMZN,"If the idea of reading financial statements leaves you dry, consider reading fantastic articles like the one below… https://t.co/bNmybEHx4X",2023-03-10 14:46:07+00:00,18,4,9,0.4090909090909091
