company,tweet,created_at,likes,retweets,replies,ratio
MSFT,"Daily Recap #VIDEO 

Wild day, CPI tomorrow. market bounced from a very oversold extended position. 

$MSFT $AAPL… https://t.co/DYDVuQ6dPj",2023-03-13 20:02:00+00:00,14,1,2,0.133333333
MSFT,Watching $aapl $meta $baba $adbe $snow $now $shop $pypl $bidu $msft $amzn $googl $tsla $nvda  $spx $ba for tomorrow… https://t.co/X503Ya8CxL,2023-03-13 20:00:12+00:00,3,2,5,1
MSFT,"3/13 #alert #results con’t
$tgt 155P 2.40 to 3.30
$msft 240P 4.00 to 5.60

🚨SMALL GAINS ADDS UP🚨
Join a service tha… https://t.co/MWL89LXdQl",2023-03-13 20:00:08+00:00,3,2,1,0.2
MSFT,"$MSFT and $AAPL ... night session games begin shortly ... selling accelerating into the close

Stay frosty! https://t.co/UW93hWoQ4q",2023-03-13 20:00:05+00:00,11,3,0,0
MSFT,"🍿 Netflix could shake things up by exploring options for its advertising tech operations. 

With a current two-year… https://t.co/K64M3butnR",2023-03-13 19:43:54+00:00,88,11,99,1
MSFT,Quick PSA: $MSFT and $AAPL did not get any bailout funds and still face the same headwinds they did on Friday.,2023-03-13 19:07:49+00:00,64,2,45,0.681818182
MSFT,EXTREMELY undervalued: $HUBC is considered a key player in the #confidentialcomputing (CC) market 👀🤝 It's about tim… https://t.co/pKL16OcriP,2023-03-13 18:53:00+00:00,5,1,0,0
MSFT,Was $MSFT short $SIVB or something?,2023-03-13 18:52:20+00:00,127,4,124,0.946564885
MSFT,"$MULN 💥💥💥💥Back to dollarland💲💲💲💲💲💲dollarland 💥💥💥💥💥💥💥💥💥💥
#ElectricVehicles #Governmentcontracts #EV
$SPY $AMZN $TSLA… https://t.co/RaRPyRjkKu",2023-03-13 18:48:53+00:00,34,3,16,0.432432432
MSFT,"It was in 2017 when the idea of a multifunctional drone was doodled on a piece of paper. Fast forward 2023, the… https://t.co/FOftIubERO",2023-03-13 18:16:00+00:00,52,12,25,0.390625
MSFT,"$SPX just holding in a range for most of the day above 3838 before CPI numbers, let's see if SPX can move back near… https://t.co/TzPOhsOzdm",2023-03-13 18:12:45+00:00,44,4,47,0.979166667
MSFT,"$HUBC Quantum Computing To Revolutionize Cyber Security. Cathie Wood isn’t dumb 🤓

Quantum (NASDAQ: $QMCO)
Microsof… https://t.co/SEesIwzPIT",2023-03-13 18:12:31+00:00,6,2,1,0.125
MSFT,"$MSFT still good

#msft #microsoft https://t.co/AUuSZWuen9",2023-03-13 18:09:41+00:00,7,1,2,0.25
MSFT,"$EPAZ taking multiple paths to becoming a government contractor of drones. 
$META $MSFT $QCOM $GOOG $NVDA $AMC… https://t.co/2bBVZABffD",2023-03-13 18:08:50+00:00,5,7,1,0.083333333
MSFT,Microsoft $MSFT spent hundreds of millions of dollars building a massive supercomputer to help power OpenAI’s ChatGPT chatbot - The Verge,2023-03-13 18:08:10+00:00,59,10,21,0.304347826
MSFT,The reason $AAPL and $MSFT are up today is the market believes they are more reliable than the United States Government,2023-03-13 18:05:53+00:00,166,5,61,0.356725146
MSFT,"$MULN 💥💥💥💥💥
RRDS 💲2.7B exclusive Government order!!! Back to dollarland💲💲💲💲dollarland 💥💥💥💥💥💥💥💥💥💥
$SPY $AMZN $TSLA… https://t.co/hrarpiBp2F",2023-03-13 17:54:23+00:00,31,3,7,0.205882353
MSFT,"$MSFT 

Inside Microsoft's plan to use the new OpenAI-powered Bing to steal share from Google and net billions of d… https://t.co/F4yvbSGKPd",2023-03-13 17:53:57+00:00,7,3,4,0.4
MSFT,$MSFT https://t.co/W0lnU6NqvH,2023-03-13 17:35:43+00:00,60,9,9,0.130434783
MSFT,"Solid IG post by @Dividend_Dollar 

$PEP $ABT $HD $NKE $LOW $AVGO $JPM $SBUX $MSFT $IRM $COST $TROW https://t.co/8ziEzgNzui",2023-03-13 17:15:21+00:00,22,2,16,0.666666667
MSFT,General Motors &amp; Microsoft Consider Use Of #ChatGPT To Improve Vehicle Features - $GM $MSFT $DIA $INVO… https://t.co/td530TZLsc,2023-03-13 16:23:04+00:00,5,2,2,0.285714286
MSFT,"Foundational Dividend Stocks💰

$V Visa
$LLY Eli Lilly
$ABT Abbott
$AAPL Apple
$KO Coca-Cola
$MA Mastercard
$MSFT Mi… https://t.co/oH5AhH6aaC",2023-03-13 16:13:36+00:00,323,56,342,0.90237467
MSFT,"Once again, dealers and MM are bidding tech stocks to save their portfolios and prop up the markets. 

These are th… https://t.co/avSHbgImZE",2023-03-13 15:45:11+00:00,18,5,5,0.217391304
MSFT,"Earn DIVIDEND income every month with these 12 dividend stocks

Jan - $PEP
Feb - $ABT
Mar - $HD
Apr - $NKE
May -… https://t.co/1MAb1rSzBY",2023-03-13 15:41:37+00:00,604,114,640,0.891364903
MSFT,"When all else fails, get the MMs to run gamma squeezes on $MSFT and $AAPL during OpEx week.",2023-03-13 15:34:31+00:00,46,3,17,0.346938776
MSFT,$TSLA somehow still red. i guess not viewed as safe as $MSFT &amp; $AAPL. https://t.co/JLBiUL9ROb,2023-03-13 15:22:46+00:00,14,1,5,0.333333333
MSFT,"Microsoft Azure unveiled powerful, massively scalable virtual machine series to accelerate generative AI.

They wil… https://t.co/5PRBnp9b2r",2023-03-13 15:13:00+00:00,91,14,16,0.152380952
MSFT,$AAPL $MSFT bit tech...… https://t.co/OP9E6NEbFU,2023-03-13 15:12:56+00:00,3,1,0,0
MSFT,"to note: we are seeing relative rotation out of some pretty shit stocks into some stronger names such as $AAPL, $MSFT, $GOOGL",2023-03-13 15:09:28+00:00,3,1,4,1
MSFT,Microsoft $MSFT unveiled today new virtual machines that use Nvidia $NVDA GPUs and networking https://t.co/XJCwTH8R5n,2023-03-13 14:21:18+00:00,63,14,59,0.766233766
MSFT,On this day in 1986 Microsoft $MSFT went public on the @NasdaqExchange https://t.co/kTqQcTywb8,2023-03-13 14:05:40+00:00,172,18,171,0.9
MSFT,"$MULN 💥💥💥💥💥
RRDS 💲2.7B exclusive Government order!!! Back to dollarland💲💲💲💲
$SPY $AMZN $TSLA $RIVN $NIO $AMC $GME… https://t.co/fTpxnCSKqJ",2023-03-13 13:31:30+00:00,35,5,24,0.6
MSFT,"https://t.co/SXnvWJ8Oqq &lt;&lt;&lt;SIGN IT!
#FINRAFRAUD #CITADELSCANDAL 
$SPY $SPX $VIX $VXX $QQQ $SQQQ $IWM $SRTY $BOIL… https://t.co/iyiP2CObNF",2023-03-13 12:35:18+00:00,4,3,5,0.714285714
MSFT,Morning message: Size down! There was a lot of news this weekend regarding the market so to save yourself the troub… https://t.co/Ub5SosYFNr,2023-03-13 12:33:03+00:00,7,1,1,0.125
MSFT,"https://t.co/SXnvWJ8Oqq &lt;&lt;&lt;SIGN IT!
#FINRAFRAUD #CITADELSCANDAL 
$MMTLP $SPY $SPX $VIX $VXX $IWM $SRTY $BOIL $KOLD… https://t.co/TWLfXxSnbc",2023-03-13 12:10:34+00:00,8,7,15,1
MSFT,"Invest $100 into $QQQ and you're investing:

• $12.15 in Apple $AAPL
• $11.95 in Microsoft $MSFT
• $7.20 in Google… https://t.co/xQ1RGgGfW5",2023-03-13 11:49:00+00:00,457,58,308,0.598058252
MSFT,"10 stocks I’m holding for the next 10 years:

- $AAPL
- $GOOG
- $MSFT
- $DIS
- $AMZN
- $NVDA
- $TSLA
- $VOO
- $IWM… https://t.co/uATJlKur6f",2023-03-13 11:25:03+00:00,365,34,258,0.646616541
MSFT,(Reuters) - General Motors Co is exploring uses for #ChatGPT as part of its broader collaboration with Microsoft Co… https://t.co/MgtoyXP1Ye,2023-03-13 10:57:22+00:00,33,8,14,0.341463415
MSFT,short $MSFT https://t.co/jbe3tVYpoy,2023-03-13 09:56:38+00:00,6,1,5,0.714285714
MSFT,"TRADE IDEAS FOR TOMORROW :

$SPY - CALLS ABOVE $390 | PUTS BELOW $385 🏛

$DE - CALLS ABOVE $401 | PUTS BELOW $390 🦌… https://t.co/SL8dCsws34",2023-03-13 03:48:08+00:00,30,3,9,0.272727273
MSFT,Market Overview Like / Retweet $SPY #SPY $MSFT #MSFT $AAPL #AAPL $AMZN #AMZN $QQQ #QQQ https://t.co/g6PTlgcAVz,2023-03-13 03:04:38+00:00,17,6,18,0.782608696
MSFT,"$QQQ Weekly. #QQQ testing 50/200sma, a bounce here could lead to breakout from the proposed bull flag. Failure to h… https://t.co/fPmlgt6rgH",2023-03-13 02:05:17+00:00,8,2,5,0.5
MSFT,$QQQ Weekly. #QQQ relative strength compared to #SPY and still holding the breakout. Potential bull flag and the 20… https://t.co/ShOyjCTQab,2023-03-13 01:45:12+00:00,4,2,3,0.5
MSFT,"Mark your calendars 📆

GPT-4 release date: March 16 

https://t.co/u9Z0vZICz0

#GPT4 #OpenAI #Microsoft $MSFT https://t.co/rmqQmEXjVp",2023-03-13 00:34:51+00:00,8,5,0,0
MSFT,"No worries. It's coming along. $VIX $AMZN $AAPL $GOOGL $MSFT ✅

Now to tie it all into $SPY and screen shot the cha… https://t.co/7FGsPDWkKo",2023-03-13 00:04:27+00:00,14,2,13,0.8125
MSFT,"Levels for this on cash open $SPX
~3940 / ~3900

- Also watching for $VIX and yields
- Vix will confirm IV/IC level… https://t.co/JaitN9Q9hj",2023-03-13 00:01:27+00:00,14,1,2,0.133333333
MSFT,"$TSLA - Under 167 - Trade Idea 💡 - Mar 17 160P

Closed at 173.44

If TSLA breaks under 167 it can drop to 155-158 n… https://t.co/gMZOfudymL",2023-03-13 00:01:01+00:00,119,12,39,0.297709924
MSFT,"$NFLX - Under 291 - Trade Idea 💡 - Mar 17 285P

Closed at 292.76

NFLX can pull back to 283, 276 before a short ter… https://t.co/o6VmY1FDUn",2023-03-13 00:00:07+00:00,51,7,16,0.275862069
MSFT,"🔥 COME JOIN THE FAMILY 🔥 

$200 for an entire year!!! 

Once this is done we won’t have this deal anymore 

Trade w… https://t.co/6rckIEpqsm",2023-03-12 23:52:38+00:00,4,1,1,0.2
MSFT,#HomelandSecurity #HUB #CyberSecurityAwareness #CyberAttack #HubCyberSecurity #Security #CyberSecurity… https://t.co/hQB1RiHjXA,2023-03-12 22:50:39+00:00,5,2,5,0.714285714
MSFT,"STRONG companies that I believe will SURVIVE the current downturn

🇨🇦 
$CNR $CP
$RY $TD $BNS
$BN $BAM
$ATD $L
$ENB… https://t.co/Qle7qcZk6T",2023-03-12 22:21:25+00:00,33,3,24,0.666666667
MSFT,"$MSFT Microsoft's 200 day SMA looking rather heavy...

$230 on deck? 🤔

https://t.co/zTTKi2XaDK",2023-03-12 21:30:00+00:00,68,6,49,0.662162162
MSFT,"Saudi Aramco's profits of $160 Billion+ is more than profits of Amazon, Microsoft, Tesla and Google combined..!… https://t.co/NamoOI6lMy",2023-03-12 21:04:52+00:00,5,2,4,0.571428571
MSFT,$MSFT Chief Technical Officer in Germany: Microsoft to introduce ChatGPT-4 next week; We will have multimodal model… https://t.co/bQYUv595e4,2023-03-12 18:52:01+00:00,10,2,12,1
MSFT,"$SPY 
There are 34.4Mil shares worth $13.3Bil @ $386.17 from 12/21 - 12/22.  

Approx 50Mil shares here within 3 mo… https://t.co/Dbf2gLdwnH",2023-03-12 16:42:58+00:00,6,2,2,0.25
MSFT,"$GOOG, $MSFT and other cash-rich big tech might be able to grab some of these stressed startups on the cheap.   SVB… https://t.co/hvrk8ja9DR",2023-03-12 14:35:58+00:00,115,3,56,0.474576271
MSFT,"Events,Analyst, Invesor Days This Week
Mon- $PSFE PAYSAFE
Tues- $ALGM ALLEGRO MICROSYSTEMS, $VRSK VERISK, $LXU-LSB… https://t.co/hi3Nd5Z6St",2023-03-12 14:32:18+00:00,4,2,5,0.833333333
MSFT,🚨SHARED WITH THE MEMBERS PRE MARKET🚨 $amd OUR LEVELS ARE 2 SIGMA COMBINED WITH QUANTITIVE CALCULATIONS. $meta $msft… https://t.co/MecWAzUH0A,2023-03-12 14:04:59+00:00,4,3,3,0.428571429
MSFT,"SAUDI ARAMCO MADE MORE THAN $160 BILLION DOLLARS IN PROFIT IN 2022. THATS MORE THAN WHAT GOOGLE , AMAZON, MICROSOFT… https://t.co/2RnnUjMNst",2023-03-12 13:45:13+00:00,52,3,20,0.363636364
MSFT,"$ABQQ 🐺Let’s get ready for an exciting Monday!🐺

✅PPS: $0.0005 NOW😅

🌝Who’s gonna grab lucky 2.2M shares at $0.0005… https://t.co/kXwdljypPS",2023-03-12 12:58:20+00:00,5,1,1,0.166666667
MSFT,"🚨 BREAKING 🚨

SAUDI ARAMCO MADE MORE THAN $160 BILLION DOLLARS IN PROFIT IN 2022. THATS MORE THAN WHAT GOOGLE , AMA… https://t.co/FiWrB9QLGr",2023-03-12 11:17:37+00:00,3949,431,289,0.065981735
MSFT,"$ABQQ will be posting new chart tomorrow! 🐺STAY TUNED🐺

🐺 New chart pattern is still gonna be the same 🐺

✅PPS: $0.… https://t.co/r3K2ib8IE2",2023-03-12 04:40:38+00:00,3,1,0,0
MSFT,"""We will introduce GPT-4 next week … we will have multimodal models that will offer completely different possibilit… https://t.co/mcBSpbPFK7",2023-03-12 03:56:23+00:00,48,11,11,0.186440678
MSFT,"$MULN BOOM💥💥💥💥💥Mullen starting EV Light Duty Van deliveries !!!!
RRDS 💲2.7B exclusive Gov order!!! Back to dollarla… https://t.co/be618ySlOf",2023-03-12 02:56:55+00:00,42,7,31,0.632653061
MSFT,"For $NQ to become weak

Bears need the following…

$AAPL BELOW 147
$TSLA BELOW 165
$NVDA BELOW 225
$MSFT BELOW 245… https://t.co/arTrR0p9Tp",2023-03-12 01:32:05+00:00,9,2,8,0.727272727
MSFT,"What PhantomSpot Knew for Friday, Applicable to All Major Market Movers (a Thread).🧵
$SPY $QQQ $IWM $TSLA $AAPL… https://t.co/RWVMaZ1xBp",2023-03-11 23:59:14+00:00,4,1,2,0.4
MSFT,"🚨CRASH INCOMING OR NAH?🚨

Will SVB receive a bailout? 🧐

$SPY $QQQ $IWM $AAPL $MSFT $GOOG $GOOGL $AMZN $TSLA $NVDA $NFLX $SIVB $KRE",2023-03-11 22:55:10+00:00,11,2,7,0.538461538
MSFT,"$SPY Friday, March 10, Quick Market Structure Review.

$SPX $QQQ $ES $AAPL $NVDA $AMD $MSFT $AAPL $COIN $VIX… https://t.co/uzk5rAaIq8",2023-03-11 22:47:35+00:00,9,5,0,0
MSFT,"Dow30stocks YTD

DowJones -4%

-14% $JNJ
-13% $AMGN $MMM $UNH
-11% $CVX $IBM $WBA
-10% $HON
-9% $HD $PG
-7% $KO $VZ… https://t.co/Us8V1BMnsF",2023-03-11 22:13:22+00:00,6,1,2,0.285714286
MSFT,$MSFT https://t.co/7w7B1PUtqq,2023-03-11 21:01:02+00:00,13,1,0,0
MSFT,"#fintwit today!

Former coronavirus experts, turned into Russia war experts!

$SPX $SPY $QQQ $IWM $SIVB $SI $AAPL… https://t.co/VKsVW8O4Us",2023-03-11 18:08:22+00:00,7,2,7,0.777777778
MSFT,"@Smartnetworth1 Congrats!! That is so awesome! Here are my dividends income from last wk. Enjoy your weekend!
$JEPI… https://t.co/GNzJTFMsHv",2023-03-11 17:46:22+00:00,10,1,4,0.363636364
MSFT,"$SPY
14.7Mil shr #darkpool @ $385.96

SP: 33
10Mil shr @ $391.61 (see prev twt 4 ttl)

Draw those lines

$SPY $SPX… https://t.co/ME4ju668b4",2023-03-11 17:25:38+00:00,5,1,0,0
MSFT,#SADnation you all remember my DD for charts? If you want $SPY along with the QUAD $AMZN $AAPL $MSFT $GOOGL $VIX fo… https://t.co/nZRlZvkS1A,2023-03-11 16:42:28+00:00,109,7,111,0.956896552
MSFT,"Quick look into start of next week:
$AAPL $MSFT $NVDA $AMD $AMZN $META $QQQ $IWM https://t.co/JFv3RWNFEh",2023-03-11 16:39:50+00:00,5,3,8,1
MSFT,"UBER HAS NO CARS 🚗
AIRBNB HAS NO REAL ESTATE 🏠
BANKS HAVE NO MONEY 💰🤑

THIS IS THE NEW ECONOMY 📉

#UBER $ABNB $SIVB… https://t.co/ixF6XoXRrh",2023-03-11 16:18:30+00:00,5,1,2,0.333333333
MSFT,"Age of companies:

100 years: Disney $DIS
48 years: Microsoft $MSFT
47 years: Apple $APPL
29 years: Amazon $AMZN
26… https://t.co/DKhdzfe7C0",2023-03-11 15:10:00+00:00,56,12,23,0.338235294
MSFT,"2. Microsoft - $MSFT

2nd largest company in the US. Great share price appreciation + dividend growth rate (histori… https://t.co/Rmw3y4g7q1",2023-03-11 13:58:48+00:00,73,3,59,0.776315789
MSFT,"#AI wars: #Google was ahead of the game and had a sophisticated chatbot years before #ChatGPT 

Mgmt was too cautio… https://t.co/hdhvPAWqF5",2023-03-11 12:54:49+00:00,74,13,83,0.954022989
MSFT,"Dividends received this week:

$JEPI $4.27
$JNJ $5.65
$MSFT $11.60

All reinvested via DRIP

🧱 by 🧱",2023-03-11 12:38:36+00:00,35,3,9,0.236842105
MSFT,"Dividend income received this past week: 
   ▪️ $CVX: $317.10
   ▪️ $IBM: $453.75
   ▪️ $MMM: $150.00
   ▪️ $WBA: $… https://t.co/TTTZ30R8WE",2023-03-11 12:08:43+00:00,76,3,16,0.202531646
MSFT,"5 stocks I plan to buy and hold for the next 10-20 years:
$AAPL
$MSFT
$GOOG
$AMZN
$V

What are you holding?

Like 👍… https://t.co/P4DfQXJLQn",2023-03-11 11:30:02+00:00,8,1,9,1
MSFT,"ChatGPT in spreadsheets is insane

No wonder why $MSFT is serious about having OpenAI’s ChatGPT on all of its products",2023-03-11 08:04:54+00:00,9,1,4,0.4
MSFT,Same for $MSFT (as $AAPL) which will now bounce and seek out a HCH around day 14 (16 Mar) https://t.co/Nn2QlP6GPR,2023-03-11 05:51:52+00:00,28,1,18,0.620689655
MSFT,"so you were led to believe that Google has no AI offerings/products! 

$GOOGL $MSFT $AMZN https://t.co/drJ6A6cH25",2023-03-11 05:04:04+00:00,10,1,7,0.636363636
MSFT,"Dividend Growth Stocks

$V 💳
$AAPL 📱
$MCD 🍔
$HD 👷🏻‍♂️
$WM ♻️
$JPM  🏦
$MSFT  💻
$COST  🛒

Like 👍, Comment 🗨️ or Retwe… https://t.co/mdYcp7KAxm",2023-03-11 02:30:02+00:00,6,2,8,1
MSFT,$MSFT weekly was held below the 50-MA. My target for wave 3 is $170. https://t.co/cT2xTwwE17,2023-03-11 02:14:16+00:00,92,10,56,0.549019608
MSFT,"Stocks w/ most active options trading:

$TSLA - 1.534M
$AAPL - 1.211M
$NVDA - 1.140M
$BAC - 1.075M
$AMZN - 914k… https://t.co/jYFpjIjePU",2023-03-11 00:10:00+00:00,50,9,58,0.983050847
MSFT,"Weekly performance:
$Nio - down 10.88%
$tsla down 12.59
$xpev down 14.61%
$li down 15.38% 
$jd down 15.1%
$baba dow… https://t.co/8cwz9w6m60",2023-03-10 23:29:16+00:00,18,1,8,0.421052632
MSFT,A case for the cloud - here's the $MSFT trade from @BrianStutland: https://t.co/h5mlbaRkKQ,2023-03-10 22:57:34+00:00,32,1,21,0.636363636
MSFT,"$SNOW Im sorry to say this but we might see some impacts from this $SVIB on maybe even $AMZN, $GOOG, $MSFT. 

Alot… https://t.co/edfczEuauj",2023-03-10 22:36:57+00:00,49,2,10,0.196078431
MSFT,"3/10 #alert #results con’t
$msft 247.5P 1.15 to 1.45
$meta 180P 2.05 to 1.10🔻

🚨SMALL GAINS ADDS UP🚨
Join a service… https://t.co/LSMDWHfCz4",2023-03-10 21:00:22+00:00,3,2,2,0.4
MSFT,"🐺WEEKLY RECAP🐺

$NFLX 3/10 335c -10% ❌
$SPY 0DTE 406p 140% 🚀
$NVDA 3/10 225p -45% ❌
$AMD 3/10 84c 60% 🚨
$SPY 0DTE 4… https://t.co/aazuR42GVb",2023-03-10 20:51:45+00:00,10,4,8,0.571428571
MSFT,"More buys:
$25: $V $UPS $UNH $UNP $SLF $SBUX $PSA $NEE $MMM $PRU $MET $AFL $HD $FTS $ESS $ED $D $DUK $DOW $COST $BX… https://t.co/9FjFp9bQhS",2023-03-10 19:44:21+00:00,26,1,11,0.407407407
MSFT,"1/1 Done for the Day

$MSFT 3/17 237.5p 1.29 ➡️ 1.7 30% 🚨

Ending the week on a high note missed $SPY put opportuni… https://t.co/DNDGGNCdNo",2023-03-10 19:14:21+00:00,7,3,7,0.7
MSFT,$MSFT - This is for TradingView users. #ashtradingsystem = Kicking ass today. https://t.co/K0lf3w2aUD,2023-03-10 18:58:33+00:00,50,3,35,0.660377358
MSFT,"🚨 CALL GOLDEN SWEEP 🚨

STOCK: $MSFT
STRIKE: 150
EXPIRY: 6/20/2025
PREMIUM: $2.59 MILLION",2023-03-10 18:55:17+00:00,4,1,3,0.6
MSFT,"GPT-4 is coming next week, per Microsoft, $MSFT.",2023-03-10 18:39:35+00:00,339,44,128,0.334203655
MSFT,Still SHORTING everything and HOLDING onto $AAPL and $MSFT and $AMZN here as we continue to break lower😱😱💰💰👋👋… https://t.co/3PdhkmISv3,2023-03-10 18:28:51+00:00,21,2,13,0.565217391
MSFT,"(Mid-Day) Top &amp; Flop: 40 Stocks To Watch | March 10

https://t.co/FtrLY1j3lu

$AAPL $MSFT $GOOG $AMZN $BRK-B $NVDA… https://t.co/Z7YuuSRVMp",2023-03-10 18:22:58+00:00,3,1,3,0.75
MSFT,Microsoft Cloud Rivals Meet With Vestager to Discuss EU Antitrust Complaint $MSFT,2023-03-10 18:17:15+00:00,18,3,10,0.476190476
MSFT,"Great day. Mostly $NVDA, some $MSFT and tiny $SPY as well. 
These are perfect days to recoup smaller losses from ea… https://t.co/hSbCZGnuAN",2023-03-10 18:16:47+00:00,11,1,3,0.25
MSFT,Palo Alto Networks reports that organizations have increased cloud usage by more than 25% from the year prior $GOOG $MSFT $AMZN,2023-03-10 17:54:55+00:00,25,2,26,0.962962963
MSFT,Surprised $MSFT is now preventing Bing from generating long code snippets. Seeing a few users report this recently.… https://t.co/uHr4WTgTyN,2023-03-10 17:32:24+00:00,6,1,5,0.714285714
MSFT,"#TESLA #TSLA $tslaq

Bounced 172 now at 177, 3 handles shy of 180 level

$spy $spx $aapl $msft $meta $nvda $baba… https://t.co/rAPxcQnnGU",2023-03-10 16:44:24+00:00,4,1,5,1
MSFT,"$MULN BOOM💥💥💥Mullen starting EV Light Duty Van deliveries, back to whole dollars soon💲💲💲 BUY THIS INSANE DIP♨️♨️
Go… https://t.co/IEDz5jWA7s",2023-03-10 16:35:54+00:00,5,2,0,0
MSFT,"$5 into each: $BLK, $GOOGL, $MSFT, $O, $PFE, $VOO",2023-03-10 16:03:17+00:00,4,1,5,1
MSFT,"Live from Stock Investor Daily News Channel:

$EPAZ Receives Utility Patent for Its AI Predictive Smart Charging Pa… https://t.co/cg70LDJKwI",2023-03-10 15:07:46+00:00,26,17,4,0.093023256
MSFT,"Here is a look at Mr. Wonderful’s (Kevin O’Leary) portfolio 

He LOVES dividend stocks and it shows within his top… https://t.co/ogdONoJict",2023-03-10 14:51:02+00:00,480,81,214,0.381461676
MSFT,I’ve seen cars marked “sold” at the car dealership. But never seen an OLS marked “sold” on the show floor at OFC.… https://t.co/4ggH1HP1qp,2023-03-10 14:36:13+00:00,4,2,1,0.166666667
MSFT,"$ABQQ The chart looks amazing (BULLISH) 🐂

✅PPS: $0.0005

✅NITE 0.0006 to 0.05

✅INTL 0.0006 to 0.05

✅No reverse s… https://t.co/OTmDvMkUa9",2023-03-10 14:19:40+00:00,4,1,2,0.4
MSFT,"Dividend Wrap-Up 3.10.2023! 💵

$61.55 on 40 shares of $CVX bought .37 shares
$64.49 on 159 shares of $JEPI bought 1… https://t.co/dsyxPaKcFf",2023-03-10 14:04:00+00:00,38,3,28,0.682926829
MSFT,Received a £5.80 dividend from $MSFT https://t.co/z1kgQOtJEQ,2023-03-10 14:00:01+00:00,11,1,4,0.333333333
MSFT,"You're gonna want to watch this before open
$SPY $AAPL $NFLX $NVDA $TSLA $META $MSFT

Link shortly https://t.co/PAnNoYbEQw",2023-03-10 13:42:31+00:00,3,1,3,0.75
MSFT,"Someone pointed out that $AAPL 10x'd during that time... That is a great example of why ""value"" matters right now.… https://t.co/xlhvKBuyxy",2023-03-10 13:14:23+00:00,8,1,0,0
MSFT,"I think stock returns for the next 5 years will be similar to July 22, 2002 - Jan 1, 2007

This was a ""normal"" peri… https://t.co/h35z1nGeDw",2023-03-10 12:53:05+00:00,34,1,6,0.171428571
MSFT,Increases in stock option open interest $BAC $BBBY $FUBO $BAC $MQ $AFRM $SIRI $GLPI $MSFT $SCHW https://t.co/mdBjL7hYIE,2023-03-10 12:42:55+00:00,4,2,3,0.5
MSFT,"#Crypto, stocks, #NFTs, collectibles, watches, cars and everything else. All in one place. Start tracking your net… https://t.co/CJwyz14SoV",2023-03-10 12:03:00+00:00,14,6,12,0.6
MSFT,"$QQQ Daily. Relative strength compared to #SPY, 50/200 sma around 288/290 so could see a bounce there. Below that,… https://t.co/KYLy45pIgf",2023-03-10 06:57:36+00:00,4,2,0,0
